"url","post_id","post_url","comment_id","user_name","user_id","user_url","date_created","comment_text","num_likes","replies","num_replies","attached_files","video_length","source_type","subtype","type","timestamp"
"https://web.facebook.com/ogen.psy.org/posts/pfbid0hKfA1y6YXgs9qMrPuLbqWbyjTYWUsKfQdd8hADvfqQfnZEbPnfTg6DsptrDcPEWXl?locale=en_US&_rdc=1&_rdr","pfbid0hKfA1y6YXgs9qMrPuLbqWbyjTYWUsKfQdd8hADvfqQfnZEbPnfTg6DsptrDcPEWXl","https://web.facebook.com/ogen.psy.org/posts/pfbid0hKfA1y6YXgs9qMrPuLbqWbyjTYWUsKfQdd8hADvfqQfnZEbPnfTg6DsptrDcPEWXl?locale=en_US&_rdc=1&_rdr","Y29tbWVudDoyMjc4NTkxNDY2MzE2NDJfNzY0MjQ2NDg4NTAyNzQ4","עוג███ פס███לוג█████████נפג█████████████████████ים/████████████","100082226748454","https://web.facebook.com/ogen.psy.org","2023-05-15T16:27:28.000Z","https://bit.ly/3BpoIlw","5","null","null","https://l.facebook.com/l.php?u=https%3A%2F%2Fbit.ly%2F3BpoIlw&h=AT2_2DIEQANbkYZAnC39lBDRywF-t5pKPSvAEku5Hf7EyeuY-bbNir5WGe0BIQdaQIa1DtAxrJ186E-9BB8WyaZ9_DHJafnSQUw6-IlUvUQmDqR3r71Qv5i7uQgcyYDr56O3W_QcRyKhSuOON3iQPIk7FULWGekf&s=1","null","TextWithEntities","TextWithEntities","Comment","2024-05-24"
"https://www.facebook.com/ogen.psy.org/posts/pfbid0Z999AcQtbvLPrMwGPh2aVnxScxV6qtKhtBrqak21oz4nCMjGX4ow8bcfSr64Ew5Yl?locale=en_US","pfbid0Z999AcQtbvLPrMwGPh2aVnxScxV6qtKhtBrqak21oz4nCMjGX4ow8bcfSr64Ew5Yl","https://www.facebook.com/ogen.psy.org/posts/pfbid0Z999AcQtbvLPrMwGPh2aVnxScxV6qtKhtBrqak21oz4nCMjGX4ow8bcfSr64Ew5Yl?locale=en_US","Y29tbWVudDo0NDEzNjk3Mzc3MDQ4NDNfNDg2ODAyMDM5ODI4Mjc5","Ila███eni███","pfbid02wpU54npY8baYXa1GB1kV84h1YwCZATUHm63sL9vonGCjp3B2knh7x2Di2U9PcJDQl","https://www.facebook.com/ilan.menirom","2022-02-03T15:04:16.000Z","""אתה רגיש מדי""
""אין לך בושה?""
""סמוך עליי, תעשה בדיוק כמו שאני אומר אחרת זה לא יעבוד""","2","null","null","[null]","null","TextWithEntities","TextWithEntities","Comment","2024-05-24"
"https://www.facebook.com/ogen.psy.org/posts/pfbid0rUkJbYNZC6QbFgBTs4fKfKcTGpxSYNxuzkFTiVAufa4axu4zcqAdW8NBprBhw4Rfl?locale=en_US","pfbid0rUkJbYNZC6QbFgBTs4fKfKcTGpxSYNxuzkFTiVAufa4axu4zcqAdW8NBprBhw4Rfl","https://www.facebook.com/ogen.psy.org/posts/pfbid0rUkJbYNZC6QbFgBTs4fKfKcTGpxSYNxuzkFTiVAufa4axu4zcqAdW8NBprBhw4Rfl?locale=en_US","Y29tbWVudDoxNTA0MzMxNDAxMzE4MzlfMTUwNDQxNzcwMTMwOTc2","עוג███ פס███לוג█████████נפג█████████████████████ים/████████████","100082226748454","https://www.facebook.com/ogen.psy.org","2020-10-08T17:15:28.000Z","https://youtu.be/wCBisyqOXk4","1","null","null","https://l.facebook.com/l.php?u=https%3A%2F%2Fyoutu.be%2FwCBisyqOXk4&h=AT3BdhSYYC-8eB7b8pG44w7sRI604ufMvE3sdV7YeDr39kHWExSc6KyLDR-y7r5dcT3ffmLOWvs25FUfKgN-g8V8dNsCbJ-MeMsxUpkTdSOpByzmQqgp3Aow2T5GMHckj7-Bvo6PWnBTafoXlx21D4Qot43S4BY&s=1","null","TextWithEntities","TextWithEntities","Comment","2024-05-24"
"https://www.facebook.com/ogen.psy.org/posts/pfbid07u4zRBA3CeuUkypG7q1AhNBbZHhREj7CtEgkTRqxrKxmfsyQsq2LvE8FdiDdUF3el?locale=en_US","pfbid07u4zRBA3CeuUkypG7q1AhNBbZHhREj7CtEgkTRqxrKxmfsyQsq2LvE8FdiDdUF3el","https://www.facebook.com/ogen.psy.org/posts/pfbid07u4zRBA3CeuUkypG7q1AhNBbZHhREj7CtEgkTRqxrKxmfsyQsq2LvE8FdiDdUF3el?locale=en_US","Y29tbWVudDoxNzU5MTUzNTg0OTI2ODhfODg2NTIwNzkyNjAwNzYw","עוג███ פס███לוג█████████נפג█████████████████████ים/████████████","100082226748454","https://www.facebook.com/ogen.psy.org","2023-02-16T16:41:22.000Z","ההרצאה המדוברת הוזמנה ושולמה על ידי המרחב והינה הרצאה למטפלים. למי שרוצה ללמוד עוד יש מידע רב באתר של עוגן בקישור הבא תחת לשונית המאמרים
https://www.ogenpsych.org/

ניתן לצפות בהרצאה בנושא גזלייטינג מהכנס של נעמת שנמצאת ביוטיוב בקישור

https://youtu.be/DKcEKZqw-fQ

במידה ומישהו רוצה לצפות בהרצאות מוקלטות וללמוד בצורה מסודרת ניתן לרכוש את הקורס המקוון. 
https://bit.ly/411EaQh","1","null","null","https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.ogenpsych.org%2F&h=AT2vLnNKtdCd88jIpQ3xxITkHQwMp-rKy69Dm5pc6WZ5rYloZcRwGDAVMM4i_IQMYWkrxIZcfawedGZFSYHM3PQPKPnSaRoBLFtY96GIgonP4ne6MZidxyxRGo1V6u4FFECbABvYXigNwGXwGlhuECBl6v6f5qqO&s=1","null","TextWithEntities","TextWithEntities","Comment","2024-05-26"
"https://www.facebook.com/ogen.psy.org/posts/pfbid02SD2cDAaYuxo4ZRYPunCWBffdr2XNXxDtbt7FNcAeAY2WAv9QkqEdPXysAvHS6RJtl?locale=en_US","pfbid02SD2cDAaYuxo4ZRYPunCWBffdr2XNXxDtbt7FNcAeAY2WAv9QkqEdPXysAvHS6RJtl","https://www.facebook.com/ogen.psy.org/posts/pfbid02SD2cDAaYuxo4ZRYPunCWBffdr2XNXxDtbt7FNcAeAY2WAv9QkqEdPXysAvHS6RJtl?locale=en_US","Y29tbWVudDoxNjg0NTExNDQ5OTY3MDVfMjc0NjcwNzE0Mzc0NzQ3","Tal███rli███","pfbid0tfyjJbCQ6i76XZGHeZLxLKA5qBvV6zrA3mGVo6RLzH7bxbwg69aUCasYZ43p3yAfl","https://www.facebook.com/tal.ehrlich.39","2021-04-04T23:50:05.000Z","אמא שלי בול כזאת וגם אצל אבא שלי יש מאפיינים של צורך בשליטה. איך מתמודדים עם זה?  איך יודעים מה הטיפול הנכון? טיפולים שעובדים על המודע לא באמת עוזרים. כי המודע והרציונל כבר כל כך שבריריים שזה לא באמת יעזור. האם יש טיפולים שעוקפים את המודע שיכולים לעזור?","1","null","null","[null]","null","TextWithEntities","TextWithEntities","Comment","2024-05-24"
"https://www.facebook.com/ogen.psy.org/posts/pfbid0sYzno4a6Mwg46UdLoBf2ppyKfq4dVuTsFH8U9aSgR8mQpt1jMj9roHJZp2mJrPVVl?locale=en_US","pfbid0sYzno4a6Mwg46UdLoBf2ppyKfq4dVuTsFH8U9aSgR8mQpt1jMj9roHJZp2mJrPVVl","https://www.facebook.com/ogen.psy.org/posts/pfbid0sYzno4a6Mwg46UdLoBf2ppyKfq4dVuTsFH8U9aSgR8mQpt1jMj9roHJZp2mJrPVVl?locale=en_US","Y29tbWVudDo0NzIxNTgxNzEyOTI2NjZfNDczOTM1MjQ3NzgxNjI1","Rac███li ███ach███","pfbid02Us1tGdg5SDErEq5rugzQYD3awmaqA1Zv9kNqQyJ5xHsV8855DLPDwih8jarWg6EAl","https://www.facebook.com/raor17","2022-01-14T09:14:35.000Z","כל כך מדוייק ונכון !!!","1","null","null","[null]","null","TextWithEntities","TextWithEntities","Comment","2024-05-24"
"https://www.facebook.com/ogen.psy.org/posts/pfbid0mJJywEjf5pqq7Dvq7yhKjjUkkamshpeDuBChDXWcm8oKaWE4ZdJnjcMYosz8fvcil?locale=en_US","pfbid0mJJywEjf5pqq7Dvq7yhKjjUkkamshpeDuBChDXWcm8oKaWE4ZdJnjcMYosz8fvcil","https://www.facebook.com/ogen.psy.org/posts/pfbid0mJJywEjf5pqq7Dvq7yhKjjUkkamshpeDuBChDXWcm8oKaWE4ZdJnjcMYosz8fvcil?locale=en_US","Y29tbWVudDo0MzkzNjMzMzQ1NzIxNTBfNDYzMTgyMjQ4ODU2OTI1","Orl███lum███g","pfbid0FvXPftPuGjG2nReswGtSaTKjwm8mv8zmSaiCT2UmaBzmRKaXXMaQi3A7pY6YcJ9rl","https://www.facebook.com/orly.blumberg.9","2021-12-28T10:23:25.000Z","התסכול הוא כמה צריך לספוג כדי שיירד האסימון? יש כאלה שבאור האדום השני מתעוררים אבל יותר אנשים שבויים בתקווה ש""יהיה טוב"". וזה מתסכל.
כל הכבוד לך שהתעוררת. זה לא פשוט.","2","null","null","[null]","null","TextWithEntities","TextWithEntities","Comment","2024-05-24"
"https://www.facebook.com/ogen.psy.org/posts/pfbid02oggLUo5wu81gc9HpuTo5QoiM4amPjYd8TmVa9ZWrTHZ1mnYwWdXCVPGeJgs7LEByl?locale=en_US","pfbid02oggLUo5wu81gc9HpuTo5QoiM4amPjYd8TmVa9ZWrTHZ1mnYwWdXCVPGeJgs7LEByl","https://www.facebook.com/ogen.psy.org/posts/pfbid02oggLUo5wu81gc9HpuTo5QoiM4amPjYd8TmVa9ZWrTHZ1mnYwWdXCVPGeJgs7LEByl?locale=en_US","Y29tbWVudDo0MTIwMjI0NjczMDYyMzdfNDI4MjgwNTY1NjgwNDI3","Hen███nin███","pfbid0auufFnu1snfhnq4zBvdZsa4jQ9FJEd6WNtWXcizNeM9N9pRBzk6rZgC2wpovXp5il","https://www.facebook.com/hen.danino.10","2021-11-04T09:04:57.000Z","שוב את עושה דווקא? .
תתני כבוד תקבלי כבוד. 
תיהי בריאה","2","null","null","[null]","null","TextWithEntities","TextWithEntities","Comment","2024-05-24"
"https://www.facebook.com/ogen.psy.org/posts/pfbid0Z9FT7aXZh1M9yX9uPtzsbHuHpTyYwsWY8nBEnrkWUV1L8XvaryWqt2uYzZssusiwl?locale=en_US","pfbid0Z9FT7aXZh1M9yX9uPtzsbHuHpTyYwsWY8nBEnrkWUV1L8XvaryWqt2uYzZssusiwl","https://www.facebook.com/ogen.psy.org/posts/pfbid0Z9FT7aXZh1M9yX9uPtzsbHuHpTyYwsWY8nBEnrkWUV1L8XvaryWqt2uYzZssusiwl?locale=en_US","Y29tbWVudDoxMzY2ODY2NjQ4Mzk4MjBfMTM4ODgxMTM3OTUzNzA2","יחד███מוד███ ומ█████████נפג███████████████","100064668282902","https://www.facebook.com/people/%D7%99%D7%97%D7%93-%D7%9E%D7%AA%D7%9E%D7%95%D7%93%D7%93%D7%99%D7%9D-%D7%95%D7%9E%D7%97%D7%9C%D7%99%D7%9E%D7%99%D7%9D-%D7%A0%D7%A4%D7%92%D7%A2%D7%99-%D7%A4%D7%A1%D7%99%D7%9B%D7%95%D7%A4%D7%AA%D7%99%D7%94/100064668282902/","2020-09-23T05:53:44.000Z","https://www.facebook.com/%D7%99%D7%97%D7%93-%D7%9E%D7%AA%D7%9E%D7%95%D7%93%D7%93%D7%99%D7%9D-%D7%95%D7%9E%D7%97%D7%9C%D7%99%D7%9E%D7%99%D7%9D-%D7%A0%D7%A4%D7%92%D7%A2%D7%99-%D7%A4%D7%A1%D7%99%D7%9B%D7%95%D7%A4%D7%AA%D7%99%D7%94-606905416419049","1","null","null","[null]","null","TextWithEntities","TextWithEntities","Comment","2024-05-24"
"https://www.facebook.com/soli.israel/posts/pfbid0gEKJZBiAEdPXdxgrBdWmmS4S938DQ3PYz3KMYJyxmgMgmpe9x7GPjzXssuc1zBFzl?locale=en_US","pfbid0gEKJZBiAEdPXdxgrBdWmmS4S938DQ3PYz3KMYJyxmgMgmpe9x7GPjzXssuc1zBFzl","https://www.facebook.com/soli.israel/posts/pfbid0gEKJZBiAEdPXdxgrBdWmmS4S938DQ3PYz3KMYJyxmgMgmpe9x7GPjzXssuc1zBFzl?locale=en_US","Y29tbWVudDoxODU5MTI0NjI4ODc5MTlfMjg2NDU5MjcyODMzMjM3","Naa███Mor███ste█████████","pfbid0TSnKvUu3eE2KfWutBmJzoHVoxJwB6yhQm9UvQsYXLxAnJDYP8Wav5dnFxoTqztePl","https://www.facebook.com/naama.morgensternmezan","2021-03-07T15:47:11.000Z","מדהים!!! יש את זה בגרסת ווסאטפ לטובת נטולות הפייסבוק??","2","null","null","[null]","null","TextWithEntities","TextWithEntities","Comment","2024-05-26"
"https://www.facebook.com/ogen.psy.org/posts/pfbid02aTuxwPp68mekauz6yhzF68j2Go3NepqPBQCYS8udipdD1WVF3uC9FowDwKW9mgjrl?locale=en_US","pfbid02aTuxwPp68mekauz6yhzF68j2Go3NepqPBQCYS8udipdD1WVF3uC9FowDwKW9mgjrl","https://www.facebook.com/ogen.psy.org/posts/pfbid02aTuxwPp68mekauz6yhzF68j2Go3NepqPBQCYS8udipdD1WVF3uC9FowDwKW9mgjrl?locale=en_US","Y29tbWVudDo1NjI0MDE2NTU2MDE2NTBfMTQzMDYyMjY5NDA0MjY2Ng==","עוג███ פס███לוג█████████נפג█████████████████████ים/████████████","100082226748454","https://www.facebook.com/ogen.psy.org","2022-06-07T07:00:59.000Z","https://bit.ly/3MZiX2c","1","null","null","https://l.facebook.com/l.php?u=https%3A%2F%2Fbit.ly%2F3MZiX2c&h=AT1rhLGfwy3wm5oC4oVJTYjOiDGXkR4m0LDtrpLcLd-qogAfr5Efk9N8DNdJTU_EYTKW-7snyoHUCBWVKYNObCiaA2SNwSVdivPqIPtlNbIHrQQ68yvQ1Ammis3sePWqNNWswNYLjZN1IpcMyX-TTVGHneBKrUBi&s=1","null","TextWithEntities","TextWithEntities","Comment","2024-05-26"
"https://www.facebook.com/ogen.psy.org/posts/pfbid025TKBW8FWauMcVfmFJtNGTwjqu3JWo5C418nCKqzjzaZtFnXFYZdA8y4BbD9Rg7WVl?locale=en_US","pfbid025TKBW8FWauMcVfmFJtNGTwjqu3JWo5C418nCKqzjzaZtFnXFYZdA8y4BbD9Rg7WVl","https://www.facebook.com/ogen.psy.org/posts/pfbid025TKBW8FWauMcVfmFJtNGTwjqu3JWo5C418nCKqzjzaZtFnXFYZdA8y4BbD9Rg7WVl?locale=en_US","Y29tbWVudDozNTQzMDY1NTM5ODY5MDBfMTUyMzY5NzQxODQxNTgxMA==","עוג███ פס███לוג█████████נפג█████████████████████ים/████████████","100082226748454","https://www.facebook.com/ogen.psy.org","2023-12-27T11:42:01.000Z","קישור לערוץ היוטיוב של עוגן https://www.youtube.com/@ogen.psy.learning","8","null","null","https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.youtube.com%2F%40ogen.psy.learning&h=AT0VqM6ahngoEJiNG8nWOClJkh7tOiljbfU6ElGqigrY7H7TnIAlEN68WKlZDH7tCeEkTrFcQA4ItfGlLrRr4lOa7m0S8hL_09M78qf4L0DylbJH2jIAyb8QH4NklIVtQNvRioUATzXvk51yYV0_eClzGAt3Bjrd&s=1","null","TextWithEntities","TextWithEntities","Comment","2024-05-24"
