url,post_id,title,content,date_posted,user_name,user_url,user_id,followers,likes,categories,source,attached_files,image_video_url,video_length,hashtags,comments_num,comments,discovery_input
"https://www.pinterest.com/pin/511228995217872111","511228995217872111","bladepilled 🔪 (@otome_kyuu00) on X","seven days a week 💥💥 #blade #honkaistarrail #刃","2024-05-24","twi███r","https://www.pinterest.com/twitter","524951037723804427",1734038,195,"[""Art""]","https://twitter.com/","[""https://i.pinimg.com/originals/a2/7c/2f/a27c2f212ddb210ede4b3874327be4db.png""]","https://i.pinimg.com/originals/a2/7c/2f/a27c2f212ddb210ede4b3874327be4db.png",0,"[""Character Art"",""Blade"",""Handsome Anime Guys"",""Abs Boys"",""Anime Fnaf"",""Men"",""Cosplay Outfits"",""Art Poses"",""Hot Guys""]",20,"null","{""keyword"":""blades""}"
"https://www.pinterest.com/pin/424745808621454458","424745808621454458","Download premium png of Shiny golden monstera leaf transparent png by Teddy about gold leaf, monstera, monstera gold, gold leaf png, and plants png 2357399","Download premium png of Shiny golden monstera leaf transparent png by Teddy about gold leaf, monstera, monstera gold, gold leaf png, and plants png 2357399","2022-12-28","byr███ixe███","https://www.pinterest.com/byrawpixel","293508238123517642",1661190,1,"[""Art""]","https://www.rawpixel.com/","[""https://i.pinimg.com/originals/a8/40/40/a84040c24c536cc022a71cfdd57ead91.jpg""]","https://i.pinimg.com/originals/a8/40/40/a84040c24c536cc022a71cfdd57ead91.jpg",0,"[""Design"",""Art Deco"",""Art"",""Leaf Wallpaper"",""Golden Leaves"",""Leaves Vector"",""Png"",""Gold Leaf"",""Leaves""]",0,"null","{""keyword"":""leave""}"
"https://www.pinterest.com/pin/565905509445341759","565905509445341759","What Is Emotional Abuse? 10 Signs You're Being Emotionally Abused","Emotional abuse is psychological violence or mental abuse, which involves subjecting someone to behavior that may result in psychological distress or trauma.","2024-05-27","the███dsj███nal███","https://www.pinterest.com/themindsjournal","353321670674553477",5649434,2,"[""Art""]","https://themindsjournal.com/","[""https://i.pinimg.com/originals/20/3a/a2/203aa26c77934b4e1ea7171727e5ff57.jpg""]","https://i.pinimg.com/originals/20/3a/a2/203aa26c77934b4e1ea7171727e5ff57.jpg",0,"[""Art"",""Gothic Art"",""Sanat"",""Surealism Art"",""Emotional Abuse"",""Identity Art"",""Emotional Art"",""Mental Health Art"",""Dark Art""]",0,"null","{""keyword"":""deep""}"
"https://www.pinterest.com/pin/428756827028472459","428756827028472459","Fire and Desire","A steamy release from Barbadian artist Kolongi Braithwaite featuring vivid colors and depicting a couple in the heat of passion. They are lost in the moment as they connect with one another mentally, physically and spiritually. You can truly sense the intensity of the fire and desire that lies within. This is an open edition giclee on paper. Measures 28x22 inches (image size); 29.25x23.25 (paper size).","2020-04-07","bla███rt","https://www.pinterest.com/blackart","79939099544260405",59044,53,"[""Art""]","https://www.blackartdepot.com/","[""https://i.pinimg.com/originals/4a/a6/4d/4aa64de0ec398663519f9f1e19170260.jpg""]","https://i.pinimg.com/originals/4a/a6/4d/4aa64de0ec398663519f9f1e19170260.jpg",0,"[""Black Art"",""Fantasy Art"",""Amazing Art"",""Black Couple Art"",""Amazing Art Painting"",""Visual Artist"",""Fine Art America"",""Fire And Desire"",""Art Inspiration""]",1,"null","{""keyword"":""lies""}"
"https://www.pinterest.com/pin/297096906680591627","297096906680591627","Oops!","Sunspot","2022-06-06","lil███13","https://www.pinterest.com/lily1313","171911048184463428",4375,3,"[""Art""]","","[""https://i.pinimg.com/originals/41/e2/7a/41e27a596ce5aa77d3a607686bfbe9db.jpg""]","https://i.pinimg.com/originals/41/e2/7a/41e27a596ce5aa77d3a607686bfbe9db.jpg",0,"[""Steampunk"",""Nature"",""Dark Fantasy"",""Gothic"",""Fantasy Photography"",""Cloaked Figure Aesthetic"",""Darkness"",""Witchy"",""Dark Art""]",2,"null","{""keyword"":""darkness""}"
"https://www.pinterest.com/pin/719520477993708179","719520477993708179","50 Best Quotes To Get You Out Of Your Deep, Dark Funk","These deep dark quotes to get you out of your funk and will make you rethink your life.","2023-11-16","you███ngo███","https://www.pinterest.com/yourtango","230035630875214699",1181071,3,"[""Quotes""]","https://www.yourtango.com/","[""https://i.pinimg.com/originals/cf/c8/e1/cfc8e1e09f77e53ae15d173cf17b74b8.jpg""]","https://i.pinimg.com/originals/cf/c8/e1/cfc8e1e09f77e53ae15d173cf17b74b8.jpg",0,"[""Inspiration"",""Inspirational Quotes"",""Chocolates"",""Ideas"",""Quotes About Life"",""Love Quotes"",""Quotes About Darkness"",""Inspiring Quotes About Life"",""Dark Quotes About Life""]",0,"null","{""keyword"":""deep""}"
"https://www.pinterest.com/pin/139611657196226583","139611657196226583","Free soul","Soul free angel with black wings","2023-09-22","bru███n27███","https://www.pinterest.com/brunton2708","897905381865452352",32,1,"[""Quotes""]","","[""https://i.pinimg.com/originals/23/3e/ed/233eedc9b0e47382c44be3a73b7ca0fa.jpg""]","https://i.pinimg.com/originals/23/3e/ed/233eedc9b0e47382c44be3a73b7ca0fa.jpg",0,"[]",1,"null","{""keyword"":""darkness""}"
"https://www.pinterest.com/pin/312718767891625783","312718767891625783","Deep in the deep. The world could be a lot dark when the… | by Louisa Marie | Aug, 2023 | Medium","Close your eyes… picture yourself in a field as green as the juicy spinach in the garden at the back of grandma’s house, the wind whispering softly in your ears. For the first time the sun is warm…","2023-09-21","Ink███ack███d","https://www.pinterest.com/InkyCrackhead","632404110083160442",33,34,"[""Art""]","","[""https://i.pinimg.com/originals/a2/d2/4a/a2d24a19464fedd602fc146853822685.jpg""]","https://i.pinimg.com/originals/a2/d2/4a/a2d24a19464fedd602fc146853822685.jpg",0,"[]",1,"null","{""keyword"":""depressions""}"
"https://www.pinterest.com/pin/171207223328163022","171207223328163022","Scotland","see the best landscape photography of the British Isles here","2023-08-03","Sho███Mil███","https://www.pinterest.com/Shop17Mile","148407887629123617",4892,12,"[""Art""]","","[""https://i.pinimg.com/originals/5c/64/41/5c6441442b54febd0368f82d57123be6.jpg""]","https://i.pinimg.com/originals/5c/64/41/5c6441442b54febd0368f82d57123be6.jpg",0,"[""Landscape Photography"",""Nature"",""Travel Photography"",""Nature Photography"",""Beach Landscape"",""Landscape Photographers"",""Beautiful Beaches"",""Landscape Photos"",""Beautiful Beach""]",4,"null","{""keyword"":""paintok""}"
"https://www.pinterest.com/pin/735423814181583126","735423814181583126","You Keep A Lot.... | Depression Quotes by BetterLYF","Depression quotes, Depression is a state of feeling of sadness or loss of interest. Quotes and sayings about depression can help you to cope.","2024-05-26","Bet███LYF███ait██████","https://www.pinterest.com/BetterLYF_Awaits_You","584905207763217512",6144,2,"[""Quotes""]","https://www.betterlyf.com/","[""https://i.pinimg.com/originals/9e/6f/72/9e6f726515ba4f8a68e136212104fcc5.jpg""]","https://i.pinimg.com/originals/9e/6f/72/9e6f726515ba4f8a68e136212104fcc5.jpg",0,"[""Wisdom Quotes"",""Depressing Quotes"",""Inspiration"",""Inspirational Quotes"",""Deep Depression Quotes"",""Inspirational Quotes For Depression"",""Feeling Broken Quotes"",""Quotes That Describe Me"",""Quotes For Depression""]",8,"null","{""keyword"":""sadquotes""}"
"https://www.pinterest.com/pin/79727855900728097","79727855900728097","Bob Haircuts","","2024-05-23","the███rst███edi███","https://www.pinterest.com/thehairstyleedit","1032098577012422498",21078,1,"[""Beauty"",""Hair""]","https://thehairstyleedit.com/","[""https://i.pinimg.com/originals/b2/dd/26/b2dd2686199003ecfcf8fec39966ba98.jpg""]","https://i.pinimg.com/originals/b2/dd/26/b2dd2686199003ecfcf8fec39966ba98.jpg",0,"[""Bob Haircuts"",""Haircut For Older Women"",""Choppy Bob Haircuts"",""Bob Haircut For Fine Hair"",""Shaggy Bob Hairstyles"",""Hair Cuts For Over 50"",""Shaggy Haircuts"",""Shaggy Bob"",""Layered Haircuts For Medium Hair""]",1,"null","{""keyword"":""cuts""}"
"https://www.pinterest.com/pin/283375001539224949","283375001539224949","Journal Writing Prompts for Depression and Anxiety - Radical Transformation Project","Writing has been a tool that I have always used to help manage my depression and anxiety. Here are 50 journal prompts for depression and anxiety.","2018-02-08","RTP███g","https://www.pinterest.com/RTPblog","169377773394067471",63393,1,"[""DIY And Crafts"",""DIY Stationery""]","https://www.radicaltransformationproject.com/","[""https://i.pinimg.com/originals/08/1f/1d/081f1da5cfe5afafbfbe9bb950a4094e.jpg""]","https://i.pinimg.com/originals/08/1f/1d/081f1da5cfe5afafbfbe9bb950a4094e.jpg",0,"[""Motivation"",""Organisation"",""Writing Prompts"",""Mindfulness"",""Planners"",""Journal Prompts"",""Journal Writing Prompts"",""Mental Health Journal"",""Journal Writing""]",0,"null","{""keyword"":""anxiety""}"
"https://www.pinterest.com/pin/322781498310493132","322781498310493132","Summer Hot Sale Watering Leaves(BUY 5 GET 5 FREE)","The clever design of these plastic leaves solves several problems. When inserted into any potted plant, the leaf blends into the foliage and acts as a grooved slide to channel water directly to the soil. An easy way to water large, lush plants as well as those that fill smaller containers, leaving little access to the soil, they are also useful when watering succulents and hairy-leafed plants to avoid getting their foliage wet, which can cause leaves to rot. An excellent way to reduce the risk of spillage when watering hanging plants or those situated in crowded or hard-to-reach places, they are simple but effective tools.","2024-05-28","ube███hop███","https://www.pinterest.com/uber7shop","870672677868811115",49875,1104,"[""Home Decor"",""Home Accessories"",""House Plants""]","https://uber7.com/","[""https://v1.pinimg.com/videos/mc/720p/cc/92/53/cc9253b873575785630aff6d53a9d95e.mp4"",""https://i.pinimg.com/originals/a0/02/97/a00297edbd2c137a0d403ba6ae18a27d.jpg""]","https://i.pinimg.com/originals/a0/02/97/a00297edbd2c137a0d403ba6ae18a27d.jpg",18560,"[""Plants"",""Garden Tools"",""Water Reservoir"",""Watering"",""Indoor Plants"",""How To Water Succulents"",""Garden Plants"",""Diy Yard"",""Watering Succulents""]",34,"null","{""keyword"":""leave""}"
"https://www.pinterest.com/pin/25403185388509246","25403185388509246","What is a Clairvoyant? - Famous Psychic Mediums","The truth? ESP (extra sensory perception) has been studied in many scientific labs with some very compelling results. (see work done by Duke University, and the labs at the University of Virginia and the University of Arizona for a good primer)","2021-05-25","ain███ttl███4","https://www.pinterest.com/aintsettlin24","25403322806568206",1726,6,"[""Quotes""]","","[""https://i.pinimg.com/originals/32/a9/e1/32a9e1e5d46f1071ab565f174d8bf75d.png""]","https://i.pinimg.com/originals/32/a9/e1/32a9e1e5d46f1071ab565f174d8bf75d.png",0,"[""Wisdom"",""Intuitive Empath"",""Psychic Reading"",""Psychic Development"",""Psychic Quotes"",""Psychic Mediums"",""Spiritual Psychology"",""Psychic Abilities"",""Spiritual Wisdom""]",6,"null","{""keyword"":""deep""}"
"https://www.pinterest.com/pin/273101164898905343","273101164898905343","30 Easy Acrylic Painting Ideas","A collection of 30 easy acrylic painting ideas for beginner artists and acrylic painters, including landscapes, flowers, and clouds.","2023-02-11","shi███iob███","https://www.pinterest.com/shihoriobata","625930185618762066",399628,1,"[""Art""]","https://www.shihoriobata.com/","[""https://i.pinimg.com/originals/af/31/e7/af31e7784fc689f858540364bbee7203.jpg""]","https://i.pinimg.com/originals/af/31/e7/af31e7784fc689f858540364bbee7203.jpg",0,"[]",1,"null","{""keyword"":""paintok""}"
"https://www.pinterest.com/pin/1061019993453857002","1061019993453857002","12 Things To Do To Start Nurturing Yourself And Be Happier","Are you guilty of taking yourself for granted? Discover the steps you can take to start nurturing yourself now and be happier. Nurture yourself with the help of these steps so that you can finally live a life filled with self love, fulfillment, joy and happiness.","2024-05-13","tic███dth███","https://www.pinterest.com/tickledthink","651825883476211242",37221,3,"[]","https://tickledthink.com/","[""https://i.pinimg.com/originals/f8/fd/6b/f8fd6b962a212f51fde7eb91622bd727.jpg""]","https://i.pinimg.com/originals/f8/fd/6b/f8fd6b962a212f51fde7eb91622bd727.jpg",0,"[""Mental Health"",""Self Help"",""Self Improvement"",""How To Better Yourself"",""Personal Growth Motivation"",""Healthy Relationship Tips"",""How Are You Feeling"",""Mindful Living"",""Practical Advice""]",0,"null","{""keyword"":""anxiety""}"
"https://www.pinterest.com/pin/644296290470609877","644296290470609877","deep quotes about life feelings","emotions are the vibrant threads that weave together our existence. From the soaring heights of joy to the profound depths of sorrow, our emotions define the essence of our being","2024-05-02","ale███23z███","https://www.pinterest.com/alena223z","644296427849398859",1379,49,"[""Quotes""]","https://trackingnumber21.com/","[""https://i.pinimg.com/originals/43/89/4d/43894d0dfc9eeec692f8dfb71dbc2a4b.jpg""]","https://i.pinimg.com/originals/43/89/4d/43894d0dfc9eeec692f8dfb71dbc2a4b.jpg",0,"[""Quotes That Hit Me Hard"",""Quotes That Hit Really Deep"",""Relatable Quotes Feelings Aesthetic"",""Relatable Quotes Feelings"",""Life Quotes That Hit Different"",""Short Quotes That Hit Different"",""Quotes About Life That Hit Different"",""Quotes That Hit Different At Night"",""Quotes That Hit Different Love""]",0,"null","{""keyword"":""deep""}"
"https://www.pinterest.com/pin/3025924743434811","3025924743434811","20 Wonderful Layered Wavy Bobs Women are Requesting in 2024!","Give your locks beautiful texture and movement with these layered wavy bobs. They all look so stunning!","2024-05-07","lat███hai███","https://www.pinterest.com/latesthair","185914428275818965",904639,21,"[""Beauty"",""Hair""]","https://www.latest-hairstyles.com/","[""https://i.pinimg.com/originals/aa/99/fd/aa99fd57c76198c025369500ee2e875e.jpg""]","https://i.pinimg.com/originals/aa/99/fd/aa99fd57c76198c025369500ee2e875e.jpg",0,"[""Short Hair"",""Cortes De Cabello Corto"",""Haar"",""Bob"",""Bob Haircut Curly"",""Gaya Rambut"",""Capelli"",""Pixie"",""Hair Cuts""]",3,"null","{""keyword"":""cuts""}"
"https://www.pinterest.com/pin/802555596115540165","802555596115540165","Every Girl Is A Doll. Either Barbie Or Annabelle.","Every girl is a doll. Either Barbie or Annabelle.","2022-11-02","the███dsj███nal███","https://www.pinterest.com/themindsjournal","353321670674553477",5649434,109,"[""Quotes""]","https://themindsjournal.com/","[""https://i.pinimg.com/originals/fe/7d/99/fe7d99ba3ea402d588578f65de1797fd.jpg""]","https://i.pinimg.com/originals/fe/7d/99/fe7d99ba3ea402d588578f65de1797fd.jpg",0,"[]",110,"null","{""keyword"":""deep""}"
"https://www.pinterest.com/pin/835136324671478234","835136324671478234","Signs I'm Becoming Depressed","Signs I'm Becoming Depressed Don't feel like responding to texts or emails Room gets messy World-view gets more negative","2022-11-01","the███dsj███nal███","https://www.pinterest.com/themindsjournal","353321670674553477",5649434,1,"[""Quotes""]","https://themindsjournal.com/","[""https://i.pinimg.com/originals/ea/bb/cf/eabbcf32793a7b175104cbb2b462edf1.jpg""]","https://i.pinimg.com/originals/ea/bb/cf/eabbcf32793a7b175104cbb2b462edf1.jpg",0,"[""Mental Health"",""Signs Of Depression"",""Mental Health Quotes"",""Mental Health Facts"",""Mental Health Matters"",""Mental Health Support"",""Mental And Emotional Health"",""Mental Health Awareness Quotes"",""Mental Health Help""]",0,"null","{""keyword"":""anxiety""}"
"https://www.pinterest.com/pin/262897696990321984","262897696990321984","{QUOTE OF THE DAY} January 2012","Quotes for January 2012 Each evening on facebook I publish a ‘Quote of the Day’. Below is a summary of these quotes with…","2023-11-14","the███ani███hou█████████","https://www.pinterest.com/theorganisedhousewife","225954243712909372",153374,3,"[""Beauty""]","https://theorganisedhousewife.com.au/","[""https://i.pinimg.com/originals/15/2e/6e/152e6e54e35affcd66d865d55b28770e.jpg""]","https://i.pinimg.com/originals/15/2e/6e/152e6e54e35affcd66d865d55b28770e.jpg",0,"[""Quotes""]",2,"null","{""keyword"":""deep""}"
"https://www.pinterest.com/pin/221872719134250644","221872719134250644","10 Notable Quotes And Sayings To Inspire You","10 inspiring and notable Quotes to motivate and inspire your day.","2022-06-16","ded███ilh███","https://www.pinterest.com/dedrawilhelm","221872856550608104",100,24,"[""Quotes""]","","[""https://i.pinimg.com/originals/e3/a0/f7/e3a0f7b5235c94b946b8281a9210e0d8.jpg""]","https://i.pinimg.com/originals/e3/a0/f7/e3a0f7b5235c94b946b8281a9210e0d8.jpg",0,"[""Relationship Quotes"",""Love Quotes"",""Inspirational Quotes"",""Life Quotes"",""Quotes About Moving On"",""Quotes To Live By"",""Life Quotes To Live By"",""Quotes About Moving"",""Best Quotes""]",27,"null","{""keyword"":""deep""}"
"https://www.pinterest.com/pin/520799144427835225","520799144427835225","What 'Passive' Suicidal Ideation Looks Like","""It's not easy to spot.""","2024-05-19","the███hty███e","https://www.pinterest.com/themightysite","366621363324079013",213744,1,"[]","https://themighty.com/","[""https://i.pinimg.com/originals/f4/2d/e4/f42de46bdee871fb0559dd5439664687.jpg""]","https://i.pinimg.com/originals/f4/2d/e4/f42de46bdee871fb0559dd5439664687.jpg",0,"[""Mental Health"",""Suicide Prevention"",""Mental Health Awareness"",""Depression Support"",""Mental Health Matters"",""Mental Health Illnesses"",""Depressive Disorder"",""Suicide Awareness"",""Suicide Help""]",0,"null","{""keyword"":""depressionquotes""}"
"https://www.pinterest.com/pin/879820477186273807","879820477186273807","Yeah this is my account","So if i want to post vents i will:)","2023-07-20","Gan███ndk███lov███","https://www.pinterest.com/Ganyuandkokolover","879820614611925925",27,7,"[""Art""]","","[""https://i.pinimg.com/originals/8f/28/e8/8f28e8f2e505d88a0d169f7f6d4b2e06.jpg""]","https://i.pinimg.com/originals/8f/28/e8/8f28e8f2e505d88a0d169f7f6d4b2e06.jpg",0,"[""Emo Style"",""Croquis"",""Manga"",""Aesthetic Anime"",""Cute Profile Pictures"",""Cute Icons"",""Cute Anime Character"",""Kawaii Anime"",""Anime Girl""]",3,"null","{""keyword"":""ventaccount""}"
"https://www.pinterest.com/pin/115052965452137136","115052965452137136","Oops!","film, selfportrait (title: bright eyes)","2012-12-24","fli███","https://www.pinterest.com/flickr","331648097467800982",1007393,20,"[""Art""]","https://www.flickr.com/","[""https://i.pinimg.com/originals/61/6e/34/616e34c9efc324f3528122c4f20e59e4.jpg""]","https://i.pinimg.com/originals/61/6e/34/616e34c9efc324f3528122c4f20e59e4.jpg",0,"[""Inspiration"",""Aesthetics"",""Grunge"",""Rain"",""Instagram"",""Aesthetic"",""Mood"",""Light"",""Photo""]",3,"null","{""keyword"":""empty""}"
