Brand,Item Name,Price,Size,Description,Extra Info,Colors,Image URL,No Of Seller Listings,No Of Sold Seller Listings,Seller Avg. Shipping Time,No of Seller Love Notes,Product Link
Stella & Dot,"
            Stella & Dot Rebel Drop Pendant Bar Link Chain Long Necklace Gold Tone
          ","
              C$48
            ","
              US OS
            ","
          Elevate your style with the Stella & Dot Rebel Drop Pendant Bar Link Chain Long Necklace. This stunning necklace features a sleek, gold-tone bar pendant on a delicate link chain, creating a perfect blend of modern elegance and timeless charm. Ideal for layering or wearing alone, this piece adds a touch of sophistication to any outfit.

Features:

Brand: Stella & Dot
Design: Rebel drop pendant with bar link chain
Material: Gold-tone metal
Style: Modern and elegant
Length: Long necklace 
Condition: Used as a display piece and worn a few times. Light surface scratches, not noticeable when worn. Comes with box (not original to the piece). Please refer to photos.
Closure: Lobster clasp
Dimensions: 
Chain Length: 30""
Pendant Length: 3""

Stella & Dot necklace, Rebel drop pendant, gold-tone bar necklace, long chain necklace, fashion jewelry, minimalist necklace,
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Gold, N/A, N/A, N/A",N/A,1943,1300+,1 day,100+,https://poshmark.ca/listing/Stella-Dot-Rebel-Drop-Pendant-Bar-Link-Chain-Long-Necklace-Gold-Tone-66d84a863eddebd571358b21
Eddie Borgo,"
            Eddie Borgo Supra Link 12K Gold Plated Choker Necklace
          ","
              C$275
            ","
              17.5”
            ","
          In excellent preowned condition gorgeous Eddie Borgo, supra link necklace, finished in 12 karat gold. 

This is a classic, heritage, link choker length necklace, hand carved to subtly reflect light from every surface. A single pavé link offsets the piece. This necklace is a signature Eddie Borgo piece. A hidden closure has been cleverly built into the final link, secures with a safety latch. 

17.5” in length.  This length is no longer available, Eddie Borgo offers this necklace in 30” length for $892, he has the matching bracelet for $592.

This is a rare piece, a classic timeless design. 

From smoke and pet free home 
Same day shipping
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Gold, N/A, N/A, N/A",N/A,8005,5800+,1 day,100+,https://poshmark.ca/listing/Eddie-Borgo-SupraLink-12K-GoldPlated-ChokerNecklace-66d83636b591ed967cca5185
N/A,"
            Vintage Goldtone Rope Loop Brooch
          ","
              C$18
            ","
              US OS
            ","
          gold tone brooch in good condition
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Gold",https://di2ponv0v5otw.cloudfront.net/posts/2024/08/26/66cd25a1963c42b05d3fb545/s_66cd25a4b9db3ab52f9eea12.png,999,700+,1 day,100+,https://poshmark.ca/listing/Vintage-Goldtone-Rope-Loop-Brooch-66cd25a1963c42b05d3fb545
N/A,"
            4/$100 STERLING SILVER Rhinestone dainty silver woman chain necklace  17 inches
          ","
              C$40
            ","
              US OS
            ","
          Cute tiny rhinestone necklace.

Quantity one

stamp .925

17 inches 

spring ring clasp, worn back

Beautiful tiny dainty jewelry item
        ",N/A,"N/A, N/A, N/A, Silver, White, N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/09/12/66e31bb204b36d68e0997b41/s_66e31bc10c0a3fa3301b40fb.jpeg,1836,600+,1 day,68,https://poshmark.ca/listing/4100-STERLING-SILVER-Rhinestone-dainty-silver-woman-chain-necklace-17-inches-66e31bb204b36d68e0997b41
N/A,"
            3 For $20⚡/Silver Expandable 3 charm Bracelet
          ","
              C$12
            ","
              US OS
            ","
          Item: Silver Expandable 3 charm Bracelet 

Other details:
- Suitcase charm, letter 'B' charm, heart charm
- Never worn!

Add to a bundle for the 3 for $20 offer!
        ","Seller Discount: 10% off 3+ Bundle, Price Dropped: 14%, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Silver, Black, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/07/15/6695a96bc4b73af9fb231cdf/s_6695a984693ff76e15388f16.jpg,147,15+,1 day,4,https://poshmark.ca/listing/3-For-20Silver-Expandable-3-charm-Bracelet-6695a96bc4b73af9fb231cdf
N/A,"
            Happy Peace Cuff Bracelet
          ","
              C$25
            ","
              US OS
            ","
          Perfect for that weekend, Boho vibe. Makes a great Christmas gift or stocking stuffer.
        ","Seller Discount: 25% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/09/11/66e1ce301546008377055533/s_66e1cf02775caf3c5e191d65.jpg,103,20+,1 day,3,https://poshmark.ca/listing/Happy-Peace-Cuff-Bracelet-66e1ce301546008377055533
N/A,"
            Love Birds Ring in Turquoise
          ","
              C$25
            ","
              US OS
            ","
          Adorn your digits with a touch of whimsy with this dazzling knuckle duster!. Features rhinestone embellishment. Adjustable band.
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Silver",https://di2ponv0v5otw.cloudfront.net/posts/2024/09/10/66dffe00842dd40d2de89524/s_66dffe0c147b984ce488f054.jpg,446,200+,2 days,38,https://poshmark.ca/listing/Love-Birds-Ring-in-Turquoise-66dffe00842dd40d2de89524
SpongeBob Squarepants,"
            Spongebob SquarePants Patrick Star ""I have $3"" Brooch/Pin
          ","
              C$15
            ","
              US OS
            ","
          ⬇️⬇️⬇️
📏Approximate Measurements:
Width: 3cm
Length: 3cm
~
•NWOT
•Material: Alloy
⬆️⬆️⬆️
        ","Seller Discount: 20% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Pink, Green, N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/09/02/66d621bb6cb777ae08446977/s_66d634fb1ce66644fe69efe8.jpeg,773,200+,1 day,56,https://poshmark.ca/listing/Spongebob-SquarePants-Patrick-Star-I-have-3BroochPin-66d621bb6cb777ae08446977
Vintage,"
            VINTAGE 1980's Gold Plated Cameo Necklace  Costume Estate Jewelry
          ","
              C$45
            ","
              US OS
            ","
          This vintage 1980's necklace is an estate find, featuring a classic cameo silhouette cased in a delicate antique-inspired oval pendant with clear rhinestones. It has a lobster clasp closure and a sparkling, elegant chain.

Great overall condition, the plating shows wear and some rhinestones have darkened/need cleaning.

-1245HFCBNCC-
        ",N/A,"N/A, N/A, N/A, Gold, N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/09/01/66d45c5eef1ef7bbada2bb50/s_66d45c720c0a3fb46e219fab.jpeg,5875,1700+,1 day,100+,https://poshmark.ca/listing/VINTAGE-1980s-Gold-Plated-Cameo-Necklace-Costume-Estate-Jewelry-66d45c5eef1ef7bbada2bb50
N/A,"
            💛 Y2K Silver Tone Cross Choker Necklace
          ","
              C$29
            ","
              US OS
            ","
          This is a stunning simple silver tone cross necklace that is perfect for layering! Very cute 

In good condition and approximately 15-17” 💛

Bundle items to save on shipping! Will accept or counter every offer! Items 15$ & Under are free with purchase! One free item with purchases below 50$, Two free items with purchases between 50$ - 150$, and Three free items with purchases 150$ +. 

Item will be sanitized before shipping

Please examine all pictures closely as they form part of the description.

New to Poshmark? Use sign up code abbie_chase for a 15$ credit towards your first purchase!
        ","Seller Discount: 25% off 5+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Silver, N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/08/23/66c8d9d0fe25044d3c80ac75/s_66c8d9d5147b98f957bb99b7.jpeg,2897,1500+,1 day,100+,https://poshmark.ca/listing/Y2K-Silver-ToneCross-Choker-Necklace-66c8d9d0fe25044d3c80ac75
Richelieu,"
            Richelieu Vintage 1970 Double Strand Pearl necklace in original box
          ","
              C$200
            ","
              US OS
            ","
          Richelieu Vintage 1970 Double Strand Pearl necklace in original box
with Ornate carved silver closure with a rectangular Crystal in center and 4 small Crystals on corners
in beautiful Vintage condition
        ","Seller Discount: 10% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, White, Cream, N/A, N/A, N/A",N/A,353,100+,2 days,14,https://poshmark.ca/listing/Richelieu-Vintage-1970-Double-Strand-Pearl-necklace-in-original-box-66216eca0c0a3f7877965920
Hand Crafted,"
            Jellyfish pendant necklace on a small silver chain ✦ Mermaid ocean lover style ✦
          ","
              C$25
            ","
              US OS
            ","
          ✦ My handmade design :)
✦ Hypoallergenic stainless steel
✦ Chain length = 16″ + 2″ extender



Questions? Comment under this listing ♡

Check out my closet for other cute handmade jewelry, amazing hand-painted clothes + vintage treasures ;)

If you're new to Poshmark, use my code MEGOUNCHE for a discount upon registration ♡
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Silver, Purple, N/A, N/A, N/A",N/A,1041,600+,1 day,100+,https://poshmark.ca/listing/Jellyfish-pendant-necklace-on-a-small-silver-chain-Mermaid-ocean-lover-style-66e46a7cf4d1794b5da72c40
N/A,"
            Drop emerald earring, pierced, 925 Sterling silver quality workmanship statement
          ","
              C$125
            ","
              US OS
            ","
          Nwot.  Really beautiful, pierced earring set in 925 sterling silver with lab created emerald with rich deep colour and good clarity.  Lab created gems are real gems, mimicking mined stones in composition and attributes so precisely that even an emerald junkie cannot tell the difference. The most expensive mined emerald jewels read different hues in different lights and have natural inclusion, just like this pair.   Affordable option to true luxury.  For your next formal affair, or very special date, elevate your evening look with a bit of drama and classic opulence. Solid sterling silver setting, single clear accent gem.  Exquisite, substantial setting and skilled workmanship. Try some completing pieces from Our Closet (some suggestions shown, all listed and priced separately). This is how we get fresh at Lemon Squeezy Shop🍋
        ",N/A,"N/A, N/A, N/A, Green, Silver, N/A, N/A",N/A,513,200+,1 day,55,https://poshmark.ca/listing/Drop-emeraldearring-pierced-925-Sterling-silver-quality-workmanship-statement-66d535c6b591ed5339f61b7f
N/A,"
            Bubble drop 925 stud earrings gold plated
          ","
              C$30
            ","
              US OS
            ","
          bubble drop earrings crafted with genuine gold and silver plating.
Style these trending, gold plated bubble drop stud earrings with a gold puffy heart pendant necklace for a modern finish to your look.will definitely grab the attention 👌
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Gold, N/A",N/A,113,15+,2 days,3,https://poshmark.ca/listing/Bubble-drop-925-stud-earrings-gold-plated-66db4a7cf33f717236c9733d
Boutique,"
            Turquoise Natural Stone Beads Bracelet Tree Of Life Chakra Lava Unisex Jewelry
          ","
              C$25
            ","
              US OS
            ","
          Turquoise Natural Stone Beads Bracelet Tree Of Life Chakra Jewelry Unisex Gifts Men Women Girls Boys


- Natural Stone Beads Bracelet
- Seven Chakra Beads
- Tree Of Life
- Lava Stones
- Woven String
- Chakra , Balance, Yoga
- Unisex, Men, Women, Girls, Boys



**Bundle and Save**
        ","Price Dropped: 11%, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Blue, Black, N/A, N/A, N/A",N/A,954,400+,1 day,52,https://poshmark.ca/listing/Turquoise-Natural-Stone-Beads-Bracelet-Tree-Of-Life-Chakra-Lava-Unisex-Jewelry-66b290c36da06e0d8b86595b
Vintage,"
            NWT Vintage Brooch Angel Holding Heart By Crazy Horse Liz Claiborne
          ","
              C$45
            ","
              US OS
            ","
          NWT New In Box
Vintage 
Angel Holding Heart Brooch 
by Crazy Horse - A Liz Claiborne Company
Silver & Pearl Tone

Create a bundle and save!
Offers Welcome 💕

New to Poshmark? Shopping as a Guest? Sign up with our code - BLESHOUSE - to get $15 off your first purchase ($20 or higher)!

Gift
Decor
Accent Piece
Accessories
Jewelry
Christmas Angel
Valentine’s
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Silver, White, N/A, N/A, N/A",N/A,3597,2100+,1 day,100+,https://poshmark.ca/listing/NWT-Vintage-Brooch-Angel-Holding-Heart-By-Crazy-Horse-Liz-Claiborne-66bb12af3eddeb3481f5c2f0
N/A,"
            *NEW* Modern Clover Geometric Titanium Steel 18K Gold Plated Necklace
          ","
              C$45
            ","
              US OS
            ","
          *NEW* Modern Clover Geometric Titanium Steel 18K Gold Plated Necklace

Main Material: Titanium Steel, 18K Gold Plated, Electroplating
Color: Black & Gold
Features: Dual Pendant

~photo 2 & 3 are reference only - this necklace is the BLACK & GOLD version.

Waterproof, Tarnish Proof & Hypoallergenic 


_____________________________
Necklace, earrings, rings, pendant, bracelet, ring gold, ring women, necklace gold, earrings gold, pendant chain, bracelet gold, necklace women, earrings dangle, earrings backs, earrings unique, bracelet women, necklace extender, necklace pendant, pendant earrings, gold plated ring, stainless steel ring, necklace layered, ring lot, ring quirky, ring unique, earrings set, ring in gold, rings for women, ring for women, pendant on cord, necklace for women, earrings and set, earrings no back, ring and necklace, pendant necklace, pendant with chain, bracelet for women, bracelet in gold, gold plated necklace, gold plated pendant, stainless steel earrings, stainless steel pendant, earrings studs, pendant jewelry, necklace jewelry, gold plated earrings, ring 18k, necklace dogs, pendant and chain, stainless steel 18k huggie earrings, stainless steel gold earrings, ring no stone, earring hoop, earring stud, ring adjustable, gold plated jewellery, earrings you can sleep in, pendant heart, Pendant lock, gold plated layered necklace, earrings gold hoops, earrings no backing, Cuban links, paperclip links, gold plated jewelry set
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Gold, Black, N/A, N/A, N/A",N/A,511,100+,1 day,27,https://poshmark.ca/listing/NEW-Modern-Clover-Geometric-Titanium-Steel-18K-Gold-Plated-Necklace-66e5e5da694d728abef4d449
LOVEISH,"
            18K Gold Plated Black Enamel Cuban Chain Necklace
          ","
              C$19
            ","
              US OS
            ","
          Brand New

High-gloss design and High-quality material. Beautiful from multiple angles.

Material: Stainless Steel
18k PVD Gold Plated
Water-resistant & Hypoallergenic  
Width: 8mm
Size: 40cm+ 5cm (adiustable)

✨Also Matching Bracelet available (Sold Separately)

✨Bundle to receive discounts and save on shipping
✨Offers are welcome!
✨Follow me on instagram @loveish.ca

As a reminder, all sales are final, if you have any questions please feel free to reach out.
        ","Seller Discount: 30% off 2+ Bundle, Price Dropped: 34%, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, Gold, N/A, N/A, N/A",N/A,3445,2200+,1 day,100+,https://poshmark.ca/listing/18K-Gold-Plated-Black-Enamel-Cuban-Chain-Necklace-66b9f4858fa2073ba93800a3
Forever 21,"
            Purple / lilac agate crystal stone  two layer necklace
          ","
              C$13
            ","
              US OS
            ","
          Costume jewelry, faux materials. 
Worn either a couple times or never - in perfect condition.
        ","Seller Discount: 20% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Gold, Purple, N/A, N/A, N/A",N/A,1593,800+,2 days,64,https://poshmark.ca/listing/Purple-lilac-agate-crystal-stone-two-layer-necklace-66d137465c465edc869e1098
N/A,"
            Vintage  large clip on hoop earrings
          ","
              C$12
            ","
              US OS
            ","
          Vintage large clip on hoop earrings
        ","Seller Discount: 15% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Gold",N/A,251,25+,1 day,1,https://poshmark.ca/listing/Vintage-large-clip-on-hoop-earrings-66e830f172f45f710df9d33a
N/A,"
            VINTAG BROOCHE ! Gold tone..faux pearl...PRETTY
          ","
              C$25
            ","
              US OS
            ","
          VINTAGE  BROOCH
Gold tone( unknown)
faux pearls
☆SPEND SOME TIME PERUSING THE CONDITION OF THIS ITEM☆
☆any further questions,feel free to ASK!☆
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Gold, White",N/A,1681,600+,1 day,100+,https://poshmark.ca/listing/VINTAG-BROOCHE-Gold-tonefaux-pearlPRETTY-66b26a72b9bd7436fe0c6e2c
PURPOSE JEWELRY,"
            STONE BRACELETS BLUSH
          ","
              C$55
            ","
              US OS
            ","
          This luxe bracelet set is a striking addition to any wardrobe. Faceted glass stones and hammered coin charms make up these beautiful bracelets. Comes in a set of 2 bracelets that gently stretch to fit.

7 3/4"" 


Your purchase changes lives by providing freedom for young women rescued from human trafficking.

 

 Handcrafted by a survivor of human trafficking
Fairly traded
        ","Seller Discount: 15% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A",N/A,1906,800+,1 day,100+,https://poshmark.ca/listing/STONE-BRACELETS-BLUSH-66e4313234e98448805e7cd5
Joan Rivers,"
            Joan rivers long necklace, adjustable,  multi coloured circles, was never worn
          ","
              C$29
            ","
              US OS
            ","
          Joan rivers long necklace, adjustable,  multi coloured circles, was never worn  
blue gold silver bronze
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Blue, Gold",N/A,393,60+,1 day,14,https://poshmark.ca/listing/Joan-rivers-long-necklace-adjustable-multi-coloured-circles-was-never-worn-655ac27787a2f50b57249af8
N/A,"
            BLUE Sparkling Crystal Glass Wrap Around Bracelet
          ","
              C$40
            ","
              US OS
            ","
          Wrap Around Sparkling Faceted Blue Crystal Glass Beads on a wrap around coil bracelet
Stretch Fit 
Should fit any  wrist size
Total  Length of Coil: Approx. 26""

Are you NEW to Poshmark? 
WIN $15 Off on yr first purchase Now! Simply create a Poshmark account with code: 6DIVAS .
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Blue, N/A, N/A, N/A",N/A,2755,300+,1 day,72,https://poshmark.ca/listing/BLUE-Sparkling-Crystal-Glass-Wrap-Around-Bracelet-66745574e9489832499e5e2e
N/A,"
            5/$25 Acrylic blue plastic  beads DiY bracelet 7.5
          ","
              C$5
            ","
              US OS
            ","
          DIY BRACELET jewelry making kit.

100% recycled material.

This lot includes five large beads to make one bracelet with stretchy cord that’s all you need to buy to finish this bracelet.

This bracelet will be 7.5 inches when finished 

59mm x 40mm

3mm hole
        ",N/A,"N/A, N/A, N/A, Blue, Black, N/A, N/A, N/A",N/A,1836,600+,1 day,68,https://poshmark.ca/listing/525-Acrylic-blue-plastic-beads-DiY-bracelet-75-66e5802df8ede76355b5adee
N/A,"
            Vintage Necklace With Painted Blown Glass Beads+Metallic Textured Pattern Beads
          ","
              C$344
            ","
              28""
            ","
          Vintage Multi Strand Necklace With Painted Blown Glass Beads and Metallic Textured Pattern Beads

🌟Bundle items up for more savings!!!🌟
😁Reasonable offers are welcomed😁

•Size: 28""
•Colour: Multicolored 

Defect: Old may have some unseen defects because of age, sold as is.

Excellent Preloved condition 
🚫 Pet & Smoke Free Household 

*Please note colours may differ because of lighting and as all screen are different

Bundle up save 20% on you order.
        ",N/A,"N/A, N/A, N/A, Gray, White, N/A, N/A, N/A",N/A,2069,100+,1 day,27,https://poshmark.ca/listing/Vintage-Necklace-With-Painted-Blown-Glass-BeadsMetallic-Textured-Pattern-Beads-666e267647c1306edb284d2e
Avon,"
            𝅺AVON Hoop Earrings with Clear Bead Accents
          ","
              C$25
            ","
              40 MM
            ","
          New never worn, taken out of box for pictures

Silver tone hoops at 40 mm width with emerald cut / octagon cut  clear jewel
 
New to Poshmark? Use my referral code NUBIA_BLACK when you sign up for $15 instant credit towards your first purchase.   https://posh.mk/zNGuAvlbUub
        ","Seller Discount: 20% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Silver, N/A",N/A,577,200+,1 day,50,https://poshmark.ca/listing/AVON-Hoop-Earrings-with-Clear-Bead-Accents-66ab57be37521829efa3e544
Silver Dawn Jewels,"
            Antique Silver Crowned Frog Prince Pendant DIY Necklace Craft Jewelry 2/pk
          ","
              C$6
            ","
              26mm x 27mm - Lot 2
            ","
          Antique Silver Crowned Frog Prince Pendant for DIY Necklace Craft Jewelry. You will receive 2 pendants. Just add an o-ring and a ribbon or chain and he's ready to go.
Approximately 26mm x 27mm, this detailed pendant is adorable with perforations on on his belly. 
I keep him on my show table during shows...my good luck charm. 😆
Lead, nickel and cadmium free.

The photos are a part of the description, colouring may appear slightly different on different monitors. 
Please note measurements, images may appear larger than the actual size.

💎 VOLUME SALE: Like or bundle regular items and I will send you a volume offer. 
1 for $5.00 ea⎜2 for $3.50 ea⎜3 for $3.00 ea⎜4 - 9 for $2.50 ea⎜10 - 40 for $2.00 ea. 
Great prices on premium beads too.

Poshmark has a maximum order of 40 items from the closet, note you can order unlimited items from lives.

🚭 Stored in a pet and smoke-free environment.
⭐️ Silver Dawn has been an online seller since 1999. 
📦 I ship fast!
👋🏼 Watch for me on lives, masses of unlisted stock!


New Poshers: Use code SILVERDAWNJEWEL for $15 credit to use towards your first purchase on Poshmark. 

beads beader beading bead earrings necklace bracelet handmade hand made hand crafted jewelry maker crafter craft artisanartist one of a kind unique custom designer silver dawn jewels jewel

[PC42]
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Silver, N/A, N/A, N/A",N/A,4540,1400+,1 day,100+,https://poshmark.ca/listing/Antique-Silver-Crowned-Frog-Prince-Pendant-DIY-Necklace-Craft-Jewelry-2pk-66aa22828e40fda8d3e68442
Boutique,"
            18K Gold Plated Double Strand Steel Necklace Titanium Stainless Steel Women
          ","
              C$32
            ","
              US OS
            ","
          Double Strand 18K Gold Plated Titanium Steel Necklace


-Double Strand Necklace
-18K Gold Plated
-Titanium Steel , Stainless Steel
-Twist Design



**Bundle and Save**
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Gold, N/A, N/A, N/A",N/A,954,400+,1 day,52,https://poshmark.ca/listing/18K-Gold-Plated-Double-Strand-Steel-Necklace-Titanium-Stainless-Steel-Women-66a6687e72f45f5ca3444553
carrot Classics,"
            Pearl earrings
          ","
              C$12
            ","
              US OS
            ","
          Fashion, jewellery
- Pearl earring studs
- 1.5 cm big
- -  A part of the three for 25 deal for all carrot classic brands
        ","Seller Discount: 15% off 5+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, White, N/A, N/A, N/A",N/A,1825,100+,1 day,19,https://poshmark.ca/listing/Pearl-earrings-667fccf0bc6e1cb0eb8cdde6
Unbranded,"
            Fashion Statement Western Inspired Brooch
          ","
              C$20
            ","
              1.3"" in width X 2.2"" Height
            ","
          Features Cowboy Hat, Boot and Badge Design
1.3"" in width X 2"" Height 
Straight Pin Back Closure 
Warm Goldstone Color with smooth finish
Lightweight 
Ideal for accessorizing hat, scarves or jackets  
Ideal gift idea 
Bundle and Save ⭐️

New to Poshmark? Sign up using referral code ""Cookie23NB"" and receive $15 CAD or $10 US credit to use toward first purchase on Poshmark
        ","Seller Discount: 5% off 7+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Gold, N/A, N/A, N/A",N/A,3976,2000+,1 day,100+,https://poshmark.ca/listing/Fashion-Statement-Western-Inspired-Brooch-6447061ba0e6c66857ef3472
N/A,"
            Beaded pendant necklace‎
          ","
              C$12
            ","
              US OS
            ","
          Beaded pendant necklace. One black missing on pendant as seen in pictures.

-p24
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, N/A, N/A, N/A",N/A,2733,1500+,1 day,100+,https://poshmark.ca/listing/Beaded-pendant-necklace-666842a027539d69c771536a
N/A,"
            Hematite  Ring size 7.5
          ","
              C$10
            ","
              US OS
            ","
          measurements are approximate
        ","Seller Discount: 30% off 4+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Silver, N/A, N/A, N/A",N/A,710,100+,1 day,34,https://poshmark.ca/listing/Hematite-Ring-size-75-66145b66b2780ccf506e5c6a
N/A,"
            Owl Pendant Necklace
          ","
              C$15
            ","
              US OS
            ","
          Item: Owl Pendant Necklace 

Other Details:
- Double gold colour chain
- Chain is about 14"" long

Open to offers/add to your bundle! 🛍️
        ",N/A,"N/A, N/A, N/A, Gold, Gray, N/A, N/A, N/A",N/A,147,15+,1 day,4,https://poshmark.ca/listing/Owl-Pendant-Necklace-6695ad65f33f713411320ab5
Adrienne Vittadini,"
            Adrienne Vittadini Statement Piece Clear Faux Crystal Gold Stud Post Earrings
          ","
              C$18
            ","
              US OS
            ","
          Adrienne Vittadini Statement Piece Clear Faux Crystal Gold Stud Post Earrings
New with tag
Large statement earrings measuring .5” in diameter 
Post back closure, please see photos
Please note this is costume jewelry 
Perfect for the holiday season to dress up any outfit

Fast Shipping 
Top Rated Seller
Please Review Our Love Notes
Bundle these Adrienne Vittadini Statement Piece Clear Faux Crystal Gold Stud Post Earrings to save on shipping
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Gold, N/A, N/A, N/A",N/A,3255,2300+,1 day,100+,https://poshmark.ca/listing/Adrienne-Vittadini-Statement-Piece-Clear-Faux-Crystal-Gold-Stud-Post-Earrings-66c50d5a82dceb4f60d40d07
Marvel,"
            Sterling Silver Marvel The Avengers Thor's Hammer Dangle Charm
          ","
              C$19
            ","
              US OS
            ","
          Feel Beautiful Everyday with this amazing Marvel by Disney Avengers Series charm. 

Materials: Sterling silver with enamel 

** Bracelet NOT included **

Charm fits Pandora Moments bracelets ONLY, NOT Pandora Me bracelets NOT Pandora Reflexions bracelets

Our charms and charm bracelets are unbranded: That means that the only marking on them is S925, no company name.
        ","Price Dropped: 14%, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A",N/A,3522,1800+,1 day,100+,https://poshmark.ca/listing/Sterling-Silver-Marvel-The-Avengers-Thors-Hammer-Dangle-Charm-66cb1bc304b36d72ea99a22a
N/A,"
            HOST PICK !! NWT Sterling Silver Mystic Topaz filigree Earrings
          ","
              C$39
            ","
              US OS
            ","
          Sterling Silver earrings in a filigree lace pattern, Mystic Topaz center.
On Sheppard's hook
1 3/4 inches long
In gift box ready for gift giving
        ","Seller Discount: 10% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Purple",N/A,3584,2000+,1 day,100+,https://poshmark.ca/listing/HOST-PICK-NWT-Sterling-Silver-Mystic-Topaz-filigree-Earrings-66b0da70013d2aaa318707bb
Kaju,"
            KAJU Resin White Gold Leaf Geometric Celestial Half Moon Stud Earrings
          ","
              C$27
            ","
              US OS
            ","
          KAJU Resin White Gold Leaf Geometric Half Moon Stud Earrings 

Hypoallergenic and Nickel Free

handmade in Vancouver 

BRAND NEW WITH TAGS
        ","Seller Discount: 10% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Gold, White, N/A, N/A, N/A",N/A,760,65+,1 day,11,https://poshmark.ca/listing/KAJU-Resin-White-Gold-Leaf-Geometric-Celestial-Half-Moon-Stud-Earrings-66e35e1bce70650153ca5776
Forever 21,"
            Forever21 Large flower earrings
          ","
              C$7
            ","
              US OS
            ","
          Never worn 
Large cream and gold flower earrings 

🌼bundle 3+ items to save 15%🌼
        ","Seller Discount: 15% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Cream",N/A,549,300+,1 day,60,https://poshmark.ca/listing/Forever21-Large-flower-earrings-667026fed6c0dc370f065c78
Rachel Zoe,"
            Rachel Zoe Black Clover 18K Gold Plated Sterling Silver Necklace with CZ
          ","
              C$75
            ","
              US OS
            ","
          Rachel Zoe Black Clover Necklace, 18K Gold Plated over Sterling Silver encrusted with Cubic Zirconia and on the side and one in the middle. Very elegant and classy.
Length: 18"" and can be adjusted to be 17""
 Brand new in box.
Offers are welcomed
        ",N/A,"N/A, N/A, N/A, Gold, Black, N/A, N/A, N/A",N/A,28,5,1 day,--,https://poshmark.ca/listing/Rachel-Zoe-Black-Clover-18K-Gold-Plated-Sterling-Silver-Necklace-with-CZ-66da25c8cf86b15d960b7224
