Brand,Item Name,Price,Size,Description,Extra Info,Colors,Image URL,No Of Seller Listings,No Of Sold Seller Listings,Seller Avg. Shipping Time,No of Seller Love Notes,Product Link
Vintage,"
            Vintage Beige Crochet Shoulder Bag
          ","
              C$40
            ","
              US OS
            ","
          This 00s bag is so cute and in excellent condition! It has a flower on the front and comes with a long removable strap for if you want to wear it as a crossbody!

✦ Get 15% off when you purchase 2 or more items from my closet :) And if you're new to Poshmark, use my code for HIGHDEFVINTAGE for $15 when you make your first purchase!

#vintage #purse #crochet #boho #y2k
        ","Seller Discount: 15% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Tan, Cream, N/A, N/A, N/A",N/A,200,25+,3 days,3,https://poshmark.ca/listing/Vintage-Beige-Crochet-Shoulder-Bag-66dc93e1dff1f1539b1aab24
Madewell,"
            FESTIVAL  Outfit- Madewell Mini, Love Tree Crochet Tank & Straw Shoulder Bag
          ","
              C$60
            ","
              US 8
            ","
          Madewell skirt size 8 
Love Tree tank size Small 
Frankie & Johnnie wicker / straw / leather purse 

All in excellent condition!
        ","Seller Discount: 15% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, Tan, Cream, N/A, N/A, N/A",N/A,1439,1100+,1 day,100+,https://poshmark.ca/listing/FESTIVAL-Outfit-Madewell-Mini-Love-Tree-Crochet-Tank-Straw-Shoulder-Bag-66e618eb6da06e7ea5f2445d
lug,"
            NWT Lug Whirly RFID wallet Bubble Pink
          ","
              C$40
            ","
              US OS
            ","
          New with tags
Lug
Whirly RFID wallet
Bubble Pink

The very popular sold-out everywhere wallet comes with a wristlet and D-rings on either side to attach a strap and wear crossbody.  Has 8 card slots, a clearview ID holder, and more. The whole wallet is RFID protected.

6.75”W x 3.5”H x 0.875”D
0.25 lb
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Pink",N/A,2298,1800+,1 day,100+,https://poshmark.ca/listing/NWT-Lug-Whirly-RFID-wallet-Bubble-Pink-66e7b0d9375218766fd898d6
Coach,"
            COACH Carly Shoulder Bag Leather Cream Dark Grey
          ","
              C$76
            ","
              US OS
            ","
          The Carly bag from Coach is a chic cream handbag with dark grey accents, featuring a vibrant lime green lining for a pop of color. Features a zippered closure, two slide pockets and a zippered interior pocket. Its stylish design blends classic elegance with a modern twist, perfect for any occasion.

Style # K1073-F15251

Condition: good used condition. Some minor marks on the interior and exterior (see photos). This has been acknowledged in pricing.
Flat lay measurements:
Strap drop: 10”
Length: 9.5”
Width: 12”

Tagss: leather, shoulder bag, metal, slouch, hobo, zippered, designer, preppy
        ",N/A,"N/A, N/A, N/A, Cream, N/A, N/A, N/A",N/A,254,90+,1 day,11,https://poshmark.ca/listing/COACH-Carly-Shoulder-Bag-Leather-Cream-Dark-Grey-66c8e3cff33f71170b27e59f
lululemon athletica,"
            Lululemon Everywhere Belt Bag 1L
          ","
              C$49
            ","
              US OS
            ","
          🔆 LULULEMON EVERYWHERE BELT BAG 1L 🔆
Conditions: EUC/clean condition/no holes/no stains 
Colour: pow pink light/lunar rock/chrome 
Size: 1L

Phone, keys, wallet. Keep them close in this versatile belt bag that helps you get out the door and on to your next adventure.

[Style No. W9DXMS]

•Body: 100% nylon, Mesh & Liner: 100% recycled polyester
•Water-repellent fabric
•Exterior zippered pocket to secure your valuables
•Interior pockets hold the essentials
•Once you find your perfect fit, tuck the excess belt bag strap into the elastic loops
•Spot clean
•Imported

DIMENSIONS
•Bag dimensions: 19cm x 5.5cm x 13cm (7.5"" x 2"" x
5"")
•Strap length when fully extended: 141cm (55.5"")
•Volume: 1L
(measurements are approximate)
        ","Seller Discount: 20% off 3+ Bundle, Price Dropped: 17%, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Pink, Gray, N/A, N/A, N/A",N/A,247,70+,1 day,8,https://poshmark.ca/listing/Lululemon-Everywhere-Belt-Bag-1L-668cb007f9927c73d2c3be06
Crochet,"
            Shoulder  Bag
          ","
              C$22
            ","
              US OS
            ","
          Hand Made Crochet bag.
Lined with orange tie dye cheese cloth.
I bought this second hand for my Yoga Mat. Since then I've switched to a different bag, so its time for this livingly created bag to find a new home.

Measurements
15-16"" deep
12"" across
strap 21""

✅smoke free home
✅pet friendly home
✅recycled packing materials
✅ Retro Vintage Antique

NO Poshmark account?  NO PROBLEM!!  Create an account today and use my code ATGRANNYSCLOSET to save C$15 off your first purchase! 🤩

Boho Magpie Vibrant Tie Dye 
Recycle Reclaim Upcycle Ecologically Friendly Eco Sustainable Treehugger Environmentalist Organic Ethically Sourced

2010's
        ","Seller Discount: 25% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Orange, White, N/A, N/A, N/A",N/A,499,35+,1 day,9,https://poshmark.ca/listing/Shoulder-Bag-66e741df3fd8e7881dd13b81
lululemon athletica,"
            Lululemon belt bag black new with tags 1L  NEW WITH TAG
          ","
              C$40
            ","
              US OS
            ","
          Black new with tags lululemon 1L 
Belt bag NEW WITH TAG
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A",N/A,61,55+,2 days,4,https://poshmark.ca/listing/Lululemon-belt-bag-black-new-with-tags-1L-NEW-WITH-TAG-65c55452eba4c4565d3fe012
kate spade,"
            🆕 Kate Spade Bright Owl Little Len Leather Tote Bag
          ","
              C$250
            ","
              US OS
            ","
          New without tag - I purchased it brand new - took the tag off - put my stuff in it - then decided this bag is too pretty / fancy for my workplace. Haha

I super adore this bag, I just don’t have any good reason to keep it anymore.
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, Gray, N/A, N/A",N/A,4946,3200+,2 days,100+,https://poshmark.ca/listing/Kate-Spade-Bright-Owl-Little-Len-Leather-Tote-Bag-66d2f683e48e86d74a9e5c62
N/A,"
            Assorted Bags of Jewelry Making Supplies Clasps Lockets 2 kilograms
          ","
              C$30
            ","
              US OS
            ","
          Large collection of Assorted Jewelry Making Supplies 

Each bag is labeled with the weight 

Clasps, lockets, pins, earrings 

Total weight is 1940 grams or 4.25 pounds

New to Poshmark? Use my code - ""willow_beach"" to sign up and save $15 on your first order.
        ","Seller Discount: 25% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, Gold, Silver, N/A, N/A, N/A",N/A,3027,2200+,1 day,100+,https://poshmark.ca/listing/Assorted-Bags-of-Jewelry-Making-Supplies-Clasps-Lockets-2-kilograms-66d10c78013d2a7b307222c5
N/A,"
            Namaste Mini Dust Bag
          ","
              C$10
            ","
              US OS
            ","
          Like new condition
White and light grey/silver, dark grey string
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, White, Gray",N/A,2306,500+,1 day,57,https://poshmark.ca/listing/Namaste-Mini-Dust-Bag-641de5b0ffb5d0038d2cf000
adidas,"
            Adidas Trefoil Fanny Pack Belt Bag Black
          ","
              C$32
            ","
              US OS
            ","
          Adidas vegan leather black and gold fanny pack. Bag can be worn to the side or front, great easy access without holding a purse. Waist strap is around 44.5"", gold hardware along with adidas logo. Water and stain resistant, super cute and stylish, great for on the go!
Some wear and chipping along piper but otherwise great condition
        ","Price Dropped: 11%, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, Black, Gold",N/A,1379,300+,1 day,42,https://poshmark.ca/listing/Adidas-Trefoil-Fanny-Pack-Belt-Bag-Black-668d64ecb9db3af0839ed81d
Badgley Mischka,"
            Stunning Red Wallet by Badgley Mischka
          ","
              C$19
            ","
              US OS
            ","
          Elevate your style with this exquisite wallet from Badgley Mischka. Crafted with meticulous attention to detail, this wallet is made from 100% Polyvinyl Chloride exterior, ensuring durability and a sleek, polished look. The interior boasts a luxurious 100% Polyester lining, offering both style and functionality.

**Features:**

- **Elegant Design:** The vibrant red color and raised logo on the front make a bold fashion statement.
- **Premium Material:** 100% Polyvinyl Chloride exterior with a snakeskin print for a sophisticated finish.
- **Functional Interior:** Includes a zippered pocket with a divider and an ID window, keeping your essentials organized and easily accessible.
- **Signature Details:** Features the iconic Badgley Mischka logo on the zipper and front, adding a touch of luxury to your everyday carry.

Whether you're heading out for a night on the town or running errands, this Badgley Mischka wallet is the perfect accessory to complement your style. Don’t miss out on adding this timeless piece to your collection. 

Length - 5""
Width - 3.5""
Depth - 1""
Measurements are approximate and do not include expansion.
*Small smudge mark on back has shown in picture.
        ","Seller Discount: 15% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Red",N/A,165,30+,1 day,4,https://poshmark.ca/listing/Stunning-Red-Wallet-by-Badgley-Mischka-66de3bd35c465eb9df697b86
Hermes,"
            HERMES bolide trousse de voyage pouch in GM
          ","
              C$785
            ","
              US OS
            ","
          💯 authentic 

good condition with normal wear 
there are tiny pen marks visible 
zipper works perfectly fine 
the leather part of zipper pull is missing, but still works good
inside is clean, very spacious you can use it as a bag with strap
tiny peel on the H logo present 
overall condition and approx size shown in photos and video, kindly zoom if needed.. 
sold with generic strap included 

strictly no returns/ exchanges! kindly ask me anything you want to know first before purchase. 

thank you 😊
        ",N/A,"N/A, N/A, N/A, Orange, Brown",N/A,1434,800+,1 day,100+,https://poshmark.ca/listing/HERMES-bolide-trousse-de-voyage-pouch-in-GM-662e82dc04b36d7b847f367e
Michael Kors,"
            🎁🎀👜 Belt bag Michael Kors Original brand new with tag
          ","
              C$170
            ","
              US OS
            ","
          original
        ","Price Dropped: 11%, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Blue, Silver",N/A,612,400+,1 day,66,https://poshmark.ca/listing/Belt-bag-Michael-Kors-Original-brand-new-with-tag-666e08d4d3309f60a29150fe
Holt Renfrew,"
            Holt Renfrew Shopping Bag and 2 Gift  Boxes
          ","
              C$12
            ","
              US OS
            ","
          2 Holt Renfrew gift bags in new condition. 

New to Poshmark? Use my code POSHSELLERTO for $15 off your first purchase!
        ","Seller Discount: 10% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, Pink, White, N/A, N/A, N/A",N/A,646,100+,1 day,23,https://poshmark.ca/listing/Holt-Renfrew-Shopping-Bag-and-2-Gift-Boxes-66e4a1da038291e74113cd68
N/A,"
            Micheal Kors Abby MD Black Backpack
          ","
              C$140
            ","
              US OS
            ","
          Micheal Kors Abby Vegan Faux Leather Black backpack used in good condition with some wear (see photos)
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Black, Gold",N/A,484,200+,1 day,25,https://poshmark.ca/listing/Micheal-Kors-Abby-MD-Black-Backpack-66bdc36004b36d1b7245a6f3
G by Guess,"
            Guess  Shoulder Bag
          ","
              C$30
            ","
              US OS
            ","
          Like new army green Guess shoulder bag with zipper closure and silver details!
        ","Seller Discount: 10% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Green",N/A,158,55+,1 day,3,https://poshmark.ca/listing/Guess-Shoulder-Bag-66e7308c538beb7af42800a1
Tory Burch,"
            Tory Burch Pink Leather  Wallet
          ","
              C$60
            ","
              US OS
            ","
          Exterior Material
Leather
Hardware
Gold Tone
Height
11 cm
Interior Material
Leather
Length
19 cm
Width
2.5cm

With rubs on the side and interior needs cleaning but other than it’s still can be use daily.
        ","Seller Discount: 5% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Pink",N/A,99,40+,1 day,5,https://poshmark.ca/listing/Tory-Burch-Pink-Leather-Wallet-66e2e7fb0841b925570df5fe
N/A,"
            VINTAGE BLACK AND BROWN CLUTCH
          ","
              C$50
            ","
              US OS
            ","
          excellent condition
11.5” x 1.5” x 7.5”
        ","Seller Discount: 5% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Brown, Black, N/A",N/A,345,100+,1 day,10,https://poshmark.ca/listing/VINTAGE-BLACK-AND-BROWN-CLUTCH-66cfc9a949d8d8c5117fd453
Aldo,"
            Ultra-Chic Red And Gold Decorative Chain Zip-Up Shoulder Bag NEW
          ","
              C$85
            ","
              US OS
            ","
          Shoulder bag
Zipper closure
Decorative chains
Non-removable shoulder strap and adjustable crossbody strap

Handle Drop Length: 5''
Height: 10''
Width: 9''
Depth: 2.5''
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Red, Gold",N/A,24,1,1 day,--,https://poshmark.ca/listing/UltraChic-Red-And-Gold-Decorative-Chain-ZipUp-Shoulder-Bag-NEW-66e59961943ddb3d8c677132
Bobbi Brown,"
            🎄 Bobbi Brown Make up bag  evil eye pattern NWT white/blue/black
          ","
              C$18
            ","
              US OS
            ","
          Bobbi Brown Make up bag evil eye pattern NWT white/blue/black
        ","Seller Discount: 5% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, White, Black, N/A, N/A, N/A",N/A,1983,500+,3 days,93,https://poshmark.ca/listing/Bobbi-Brown-Make-up-bag-evil-eye-pattern-NWT-whiteblueblack-66831b39981d48fc1258c584
Gucci,"
            Authentic Gucci Dionysus GG small shoulder bag
          ","
              C$2,200
            ","
              US OS
            ","
          Gucci Dionysus Bag  

In excellent condition ! No scuffs or marks on the canvas. Purchased in London England. 

Beige/ebony GG Supreme canvas, a material with Tiger head closure with crystals Suede and GG canvas lining Pin closure with side release Pocket under the flap Sliding chain strap can be worn as a shoulder strap with 23"" drop or can be worn as a top handle with 12.5"" drop Weight: .6kg approximately Small size: 10""W x 5.5""H x 3""D Made in Italy

Located in Toronto.
        ","C$12.49C$3.99Expedited (1-7 day) Shipping on orders over C$700!, FREE authentication on items over C$700!","N/A, N/A, N/A, Tan, Brown, N/A, N/A, N/A",N/A,244,100+,3 days,12,https://poshmark.ca/listing/Authentic-Gucci-Dionysus-GG-small-shoulder-bag-66bd94843752183468d4cbfe
Avon,"
            Bronze Handbag
          ","
              C$30
            ","
              US OS
            ","
          Lots of pockets!
Front has 3 zippered pockets and 3 magnetic buttons 
Length - 13""
Height - 10""
Depth - 4""
Couple of imperfections (see pics)
        ","Seller Discount: 25% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, Yellow, Brown",N/A,2549,1500+,2 days,100+,https://poshmark.ca/listing/Bronze-Handbag-66c47dce34e9846cf94624ad
Lauren Ralph Lauren,"
            LAUREN Ralph Lauren Women's Pocket Hobo Bag - Black Shoulder Bag or Crossbody
          ","
              C$87
            ","
              H: 10.5 x 15.5” x D: 4.4”
            ","
          Black hobo bag from Lauren Ralph Lauren. Crafted from premium saffiano leather, the bag is constructed with a concealed magnetic snap fasten at opening 

BRAND:
Lauren Ralph Lauren Women's Pocket Hobo Bag

FEATURES:
100% Saffiano leather. 
Black with Gold-Tone Hardware
Single Adjustable Shoulder Strap
Exterior Pocket with a Snap Close 
Interior No lining mostly Raw Suede Leather on the Sides and Saffiano leather at the bottom.
One Fabric slip-open pocket in the interior

DETAILS
Saffiano is genuine calfskin leather that has been treated giving it a cross-hatch patterned finish that makes it more durable and water-resistant, which is why it is so popular among those looking for high-quality products.

CONDITION:
Great Preloved Condition EUC
Slight marks on 3 bottom corners
Strap has diagonal slit seams that looks intentional
Slightly faded lettering monogram 
Slight stain on fabric pocket
(See last photos)

SIZE/MEASUREMENTS:
Dimensions: H: 10.5 x 15.5” x D: 4.4”. (widest part of the bag near the bottom)
Bottom of bag: W: 11.5"" x D: 4.4”. 
Handle drop: 18.5” 

NOTES:
- color varies due to lighting and closeness to the product
- bundle for discounts...
- please check your measurements!
- all questions are welcome! I am here for any and all questions ☺️
- smoke/pet-free home
- thanks for visiting! happy poshing!

NEW to POSHMARK?
Sign up using referral code: POSHCHICCLOSET to save $15 off your first purchase when you create an account!
        ","Seller Discount: 20% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, Gold, N/A, N/A, N/A",N/A,545,300+,1 day,88,https://poshmark.ca/listing/LAUREN-Ralph-Lauren-Womens-Pocket-Hobo-Bag-Black-Shoulder-Bag-or-Crossbody-66c1db54a6bb76a0284ed509
kate spade,"
            KATE SPADE | Travel Cosmetic Bag  floral Black Pink
          ","
              C$45
            ","
              US OS
            ","
          Thanks for supporting Sustainable Fashion🌱 ♻️! 

Selling KATE SPADE | Travel Cosmetic Bag  floral Black Pink. No flaws.

9x7x4 in

Don't have Poshmark account?  Use my code SPECAVENUE  to sign up and save C$15!
        ","Seller Discount: 20% off 3+ Bundle, Price Dropped: 10%, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Pink, Black",N/A,5856,3500+,2 days,100+,https://poshmark.ca/listing/KATE-SPADE-Travel-Cosmetic-Bag-floral-Black-Pink-667c3bd1842dd4c810cfbb3a
Roots,"
            ROOTS Vintage Silver leather Shoulder bag
          ","
              C$80
            ","
              15"" wide x 12"" tall x 3"" base
            ","
          A made in Canada leather bag with minor signs of wear but no major stains...just a few inside marks but lining has been scrubbed. It has two loops on the sides for a shoulder strap (not included). It has two pouch pockets inside with one zippered pocket.
        ","Seller Discount: 10% off 2+ Bundle, C$12.49C$9.99Expedited (1-7 day) Shipping","N/A, N/A, N/A, Silver",https://di2ponv0v5otw.cloudfront.net/posts/2024/08/18/66c20169d399ff5ebeed622b/s_66c220740a60d5079e7ce1c8.jpg,109,80+,1 day,17,https://poshmark.ca/listing/ROOTS-Vintage-Silver-leather-Shoulder-bag-66c20169d399ff5ebeed622b
N/A,"
            Red  small bag
          ","
              C$15
            ","
              US OS
            ","
          Bag is in good condition 
Bright red
        ","Seller Discount: 5% off 6+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/09/05/66d9aef7d6ab5d82719efe4f/s_66d9aefbbfd9a6bc721786e8.jpeg,1835,400+,2 days,48,https://poshmark.ca/listing/Red-small-bag-66d9aef7d6ab5d82719efe4f
Show Leading,"
            Show Leading Two Tone Pink Ivory Bag Purse Handbag  Medium Size
          ","
              C$30
            ","
              US OS
            ","
          The SHOW LEADING bag is in good used condition and will be shipped as shown in the photos. It is pre owned and shows normal signs of wear. Happy to answer any questions or share additional photos so please feel free to ask!

Ships from a smoke-free home within three days of your purchase.

Thanks for looking and happy shopping!
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Cream, Yellow",https://di2ponv0v5otw.cloudfront.net/posts/2024/09/14/66e60f2fe48e865c83b0e32e/s_66e60f311df6365fa857e5fb.jpeg,60,30+,1 day,6,https://poshmark.ca/listing/Show-Leading-Two-Tone-Pink-Ivory-Bag-Purse-Handbag-Medium-Size-66e60f2fe48e865c83b0e32e
Ardene,"
            👠 Ardene Faux Leather Maroon Adjustable Strap Shoulder Bag Tassel Tabs
          ","
              C$10
            ","
              US OS
            ","
          Faux Leather Maroon Tassel Tab ARDENE Adjustable Strap Shoulder Bag 

Used as wardrobe on set of hit show The Bold Type, filmed in Montreal.

Faux leather

Gorgeous maroon, eggplant purple colour

Adjustable strap 

Front zip pocket, interior zip pocket

Tassel tabs 

Detachable inner pouch with snap closure. Small nick on side of the pouch. See photo. 

Excellent, like new condition. Only minor flaw are some indentations on the front, as shown in photos. Not noticeable.

May be minor wear from use on set I’ve missed though item inspected with care. 

Smoke free pet friendly home.

Purple Maroon Adjustable Strap Front Zip Pocket ARDENE Faux Leather Shoulder Bag Like New
        ","Price Dropped: 17%, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, Purple, Red, N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/08/27/66ce9ac99b37c74f4750e185/s_66ce9acac9af8c1e4555eeff.jpeg,4784,3500+,2 days,100+,https://poshmark.ca/listing/Ardene-Faux-Leather-Maroon-Adjustable-Strap-Shoulder-Bag-Tassel-Tabs-66ce9ac99b37c74f4750e185
kate spade,"
            Kate Spade ♠️ Floral Shoulder Bag
          ","
              C$145
            ","
              US OS
            ","
          DESCRIPTION

9.9""h x 15""w x 3.1""d
4.5"" drop length
MATERIAL
twill nylon with smooth leather trim
quick & curious lining
14-karat gold plated hardware
style # pxru7799
shoulder bag with zipper closure
interior zipper pocket
double interior slide pocket
        ","Seller Discount: 5% off 2+ Bundle, Price Dropped: 46%, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, Green",https://di2ponv0v5otw.cloudfront.net/posts/2021/05/01/608d867dd737fd97ad5af006/s_6113d7e7800f64d81c48dbdd.jpg,4124,2000+,2 days,100+,https://poshmark.ca/listing/Kate-Spade-Floral-Shoulder-Bag-608d867dd737fd97ad5af006
Coach,"
            COACH Signature Stripe Wristlet
          ","
              C$16
            ","
              6"" x 4""
            ","
          A spotless, never used, classic canvas and natural-finish leather wristlet that has two credit cards pockets inside. This can hold some small items all your change. Also great to hold a passport and credit cards inside a larger purse.
        ","Seller Discount: 10% off 2+ Bundle, Price Dropped: 20%, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Pink, Tan",https://di2ponv0v5otw.cloudfront.net/posts/2024/02/15/65ce592f046d746bfb502665/s_65ce59adc1c346e42b64de57.jpg,109,80+,1 day,17,https://poshmark.ca/listing/COACH-Signature-Stripe-Wristlet-65ce592f046d746bfb502665
Longchamp,"
            Longchamp Roseau Croc Embossed
          ","
              C$420
            ","
              US OS
            ","
          In Tan - yellow Croc embossed leather tote with  toggle closure and roomy interior.

3 interior open  pockets, and 1 interior zip pocket.  beautiful ,clean interior lining as shown in the photos.

Measures: 13.8 x 10 x 2 x 4

handle: 8""
        ","Seller Discount: 10% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Tan",https://di2ponv0v5otw.cloudfront.net/posts/2024/01/29/65b7db1491e05393295196dc/s_65b7ddf06149735bac66d48d.jpg,904,400+,1 day,100+,https://poshmark.ca/listing/Longchamp-Roseau-Croc-Embossed-65b7db1491e05393295196dc
HOBO,"
            HOBO Metallic Croc Print Clutch
          ","
              C$50
            ","
              US OS
            ","
          HOBO Metallic Croc Print Clutch with magnetic closure.

7.5” x 5.25” when closed.
8.5” when flipped open.
Zipper closure in gold.

Back exterior slip pocket.

Front slip pocket with four pocket card holder. This pocket is secure with the flap magnetic closure.

Lined in gorgeous amethyst colour.
Interior zip pocket

There are two loop on the underside of the flap if you would like to add a chain. 
There is no chain included.

From my personal closet. Purchased for a Special Event and used once. Store safely in a box. Excellent condition.

Please note the finish of the fabric. It is not wear it is the design.
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2023/11/21/655cf62a81078a569b27ff11/s_655cf62a81078a569b27ff12.jpg,568,400+,1 day,100+,https://poshmark.ca/listing/HOBO-Metallic-Croc-Print-Clutch-655cf62a81078a569b27ff11
Vintage,"
            Vtg 90s Silver Grey Beaded Crossbody Micro Mini Zippered Evening Bag Retro Y2K
          ","
              C$19
            ","
              US OS
            ","
          Small crossbody beaded bag, for the person who doesn't want to feel weighed down with a heavy purse, and only wishes to carry minimal essentials, like lipstick, keys, mints, and money.

Silver grey beaded mini purse
Zipper closure
1 open interior compartment
Black beaded strap
Unstructured

Size / Approximate Measurements

Strap 55""
5.5"" x 5.5"" x 2""

Excellent condition - NWOT

Offers welcome

I ship within 1 day

Tags:  beaded, neutral, formal, dressy, vegan, party, Y2K, 90s, NYE, New Years Eve, roaring 20s, wedding, prom, graduation, clubbing, retro, vintage, mcbling, evening purse, evening bag, flowers, textured, chic, feminine, minimalist, contemporary, classy, elevated, timeless, capsule, embellishments, maximalist, avant garde, cocktail party, gothic
        ",N/A,"N/A, N/A, N/A, Silver, Gray, N/A, N/A, N/A",N/A,2766,1500+,1 day,100+,https://poshmark.ca/listing/Vtg-90s-Silver-Grey-Beaded-Crossbody-Micro-Mini-Zippered-Evening-Bag-Retro-Y2K-66b952902839bc387192a8a3
Isabel Marant,"
            NWT Isabel Marant Yenky Bag in Blue
          ","
              C$225
            ","
              US OS
            ","
          100% cotton. Made in India. Brand new with tags. Spacious large tote with embroidered logo at front.
        ","Seller Discount: 20% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Blue",N/A,1679,600+,1 day,100+,https://poshmark.ca/listing/NWT-Isabel-Marant-Yenky-Bag-in-Blue-66e067dafe7e2c878f86aaf3
meinsang,"
            NWT Meinsang paper bag waits jean looking‎ skirt
          ","
              C$20
            ","
              US L (Juniors)
            ","
          NWT Meinsang paper bag waits jean looking skirt. 28” waits ans 16” long.
        ","Seller Discount: 10% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Blue",N/A,2043,1300+,2 days,100+,https://poshmark.ca/listing/NWT-Meinsang-paper-bag-waits-jean-looking-skirt-66e68c1dd6c0dc175048dde8
N/A,"
            Women’s Purse Animal Character Fox Owl Chipmunk Cute Kawaii Over Shoulder Brown
          ","
              C$20
            ","
              US OS
            ","
          Women’s Purse Animal Character Fox Owl Chipmunk Cute Kawaii Over Shoulder Brown 

Is it a fox, an owl, a chipmunk, who cares? It’s super cute. Purse, bag can be crossover. Like new vegan faux leather
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, Brown, White, N/A, N/A, N/A",N/A,2033,1000+,1 day,100+,https://poshmark.ca/listing/Womens-Purse-Animal-Character-Fox-Owl-Chipmunk-Cute-Kawaii-Over-Shoulder-Brown-66c17998f8ede73a3848eb48
Danier,"
            DANIER Dark Olive Leather Wallet
          ","
              C$12
            ","
              4"" x 7.25""
            ","
          EUC: A gorgeous dark olive Danier leather wallet with no visible signs of wear. Loads of credit card slots. 5 pockets inside and zippered pouch on the outside.
        ","Seller Discount: 10% off 2+ Bundle, Price Dropped: 20%, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Green",N/A,109,80+,1 day,17,https://poshmark.ca/listing/DANIER-Dark-Olive-Leather-Wallet-63cc2aafc1c3462d97307d21
Pinzon,"
            Pinzon Backpack purple pink yellow black large mexican authentic school bag rare
          ","
              C$23
            ","
              US OS
            ","
          Excellent condition, just missing the button, any one could be added in 1 min flat. Customize it! Classic, on trend, and a great size tote/backpack
        ","Seller Discount: 20% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Purple, Pink, N/A, N/A, N/A",N/A,464,100+,2 days,12,https://poshmark.ca/listing/Pinzon-Backpack-purple-pink-yellow-black-large-mexican-authentic-school-bag-rare-66e70da77321b06c93719e0d
Roots,"
            Roots cross body  bag / Purse​​​​​​​
          ","
              C$38
            ","
              10 x 11”
            ","
          Good preowned condition 
Tan grey and brown coloured 
Very light weight 
Front zipper and inside zipper +2 envelope pockets 
Adjustable strap 
Pet and smoke free home
        ","Seller Discount: 10% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Tan, Gray, N/A, N/A, N/A",N/A,2071,1300+,1 day,100+,https://poshmark.ca/listing/Roots-cross-body-bag-Purse-66c2c8e51bcd2b85a9347b6f
N/A,"
            Vintage coach crossbody purse with blue  interior
          ","
              C$150
            ","
              US OS
            ","
          Vintage coach crossbody purse with blue interior 
please look through all the photos the back has a mark on it
        ","Seller Discount: 15% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Brown",N/A,247,25+,1 day,1,https://poshmark.ca/listing/Vintage-coach-crossbody-purse-with-blue-interior-66e70b7025b2f227f81b7f7a
