Brand,Item Name,Price,Size,Description,Extra Info,Colors,Image URL,No Of Seller Listings,No Of Sold Seller Listings,Seller Avg. Shipping Time,No of Seller Love Notes,Product Link
New Balance,"
            New Balance Womens FF Arishi V3 Blue Running Shoes Sneakers Size 8 B
          ","
              C$59
            ","
              US 8
            ","
          PERFECT CONDITION, gently used. No Box.

If you have any questions, please reach out!

SAME DAY SHIPPING
(STORE IS RELAUNCHING, WE WILL NOW BE PROVIDING FASTER SHIPPING)

I package and ship each pair carefully!

Size: 8 for women (see tag in photos for more details about the size)

Pair in photos is the exact pair you are purchasing.

Make sure to follow. I list new inventory daily and offer bundle pricing! Feel Free to send offers!
        ","Seller Discount: 10% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, White, N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/08/25/66cbbbf272f45fe85a77dd7f/s_66cbc0e0c9af8cd8224282d0.jpeg,333,200+,1 day,33,https://poshmark.ca/listing/New-Balance-Womens-FF-Arishi-V3-Blue-Running-Shoes-Sneakers-Size-8-B-66cbbbf272f45fe85a77dd7f
Nike,"
            Size 8.5 - Nike Air Max 95 Essential Ocean Cube AT9865-002 Very Good Condition
          ","
              C$60
            ","
              US 8.5
            ","
          Preowned Bo Box
        ","Seller Discount: 30% off 7+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Blue, Orange",https://di2ponv0v5otw.cloudfront.net/posts/2024/06/01/665b652c8a00e3feba4a9657/s_665b6555bfd9a6066f8efd0a.jpg,1082,500+,2 days,40,https://poshmark.ca/listing/Size-85-Nike-Air-Max-95-Essential-Ocean-Cube-AT9865002-Very-Good-Condition-665b652c8a00e3feba4a9657
Nike,"
            GUC -  Nike Air White with Red Symbol Size 10
          ","
              C$100
            ","
              US 10
            ","
          Classic Nike Air sneakers in white with a red symbol, size 10. Please see the scuff marks on shoes. Please note all measurements are approximate
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Red, White, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/08/25/66cc005113d68157fe2347f8/s_66cc00d0b4ee5bafeeefa56f.jpeg,62,--,--,--,https://poshmark.ca/listing/GUC-Nike-Air-White-with-Red-Symbol-Size-10-66cc005113d68157fe2347f8
Body Glove,"
            NWOT Hot Pink Body Glove Sneakers with White Soles. Size: 7
          ","
              C$30
            ","
              US 7
            ","
          Pretty in Pink 💕💕

These bright pink sneakers scream FUN with a capital F 😊

*Bright pink Body Glove lace up sneakers with white trim.  
*Size: 7
*Materials: Textile
*Never been worn
*Smoke-free home 
*Differences in screen resolution/lighting conditions may cause colour to vary from photos.  

Tags: Bright pink sneakers, hot pink lace up sneakers, Body Glove hot pink sneakers, Size 7 hot pink sneakers

Create a bundle of 3 or more and receive a 15% discount and save on shipping 🛍💰!
        ","Seller Discount: 15% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Pink, N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/08/06/66b21efed90d216850c317ea/s_66b21effd90d216850c317ef.jpg,396,200+,1 day,52,https://poshmark.ca/listing/NWOT-Hot-Pink-Body-Glove-Sneakers-with-White-Soles-Size-7-66b21efed90d216850c317ea
Call It Spring,"
            Call it spring strappy sexy heels
          ","
              C$13
            ","
              US 8
            ","
          Lace up strappy heels
        ","Seller Discount: 15% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, Black",https://di2ponv0v5otw.cloudfront.net/posts/2024/09/01/66d44101b142f34947f450f9/s_66d441020a60d53db11698b7.jpg,245,100+,2 days,12,https://poshmark.ca/listing/Call-it-spring-strappy-sexy-heels-66d44101b142f34947f450f9
Vintage,"
            Vintage Black Leather 80s Strappy Grecian Gladiator Open Toe Heeled Sandal
          ","
              C$49
            ","
              EU 39
            ","
          Step back in time with these vintage 80s strappy Grecian gladiator heel open-toe sandals. Crafted from premium black leather, these sandals feature a stylish and timeless design, with multiple straps creating a striking look. The heel adds height and elegance, perfect for the fashion-forward on-trend one. Size 39. Get yours today.

colour:
Black

strappy leather
gladiator style
back zip closure
snug fit with no elasticity
small faux-stacked wood heel (about 2"")
size 39

good pre-owned vintage
some signs of wear but otherwise in-tact
functioning back zip
extra padded insole for additional comfort

Perfect punctuation for you warm weather #OOTD. Great with Longer midi-length skirt proportions and prairie -style looks. Add a raffia bag.

thestyleminr.com
        ","Seller Discount: 5% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/09/08/66de43745c465e55d96e2534/s_66de43756ccbb64b818d7034.jpeg,1030,200+,1 day,28,https://poshmark.ca/listing/Vintage-Black-Leather-80s-Strappy-Grecian-Gladiator-Open-Toe-Heeled-Sandal-66de43745c465e55d96e2534
london rebel,"
            NEW asos London Rebel daisy jelly sandals in rainbow​​​
          ","
              C$25
            ","
              US 6
            ","
          New without tags 
Asos

Sandals by London Rebel It's open-toe season Rainbow design Adjustable slingback strap Daisy detail Pin-buckle fastening Toe post Flat sole
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/08/10/66b714af234eedbc4380b4e5/s_66b714afe825d172c3071c98.jpg,4750,2200+,2 days,100+,https://poshmark.ca/listing/NEW-asos-London-Rebel-daisy-jelly-sandals-in-rainbow-66b714af234eedbc4380b4e5
Rockport,"
            GUC Rockport Grey Gray Leather Hightop Sneakers Shoes White Sole Women’s Size 9
          ","
              C$29
            ","
              US 9
            ","
          Excellent used condition.  One small flaw of a few small spots as pictured.  Priced accordingly.

Shoes are always shipped in a box to ensure they arrive to you in excellent condition 😁

💲Bundle to save 💲

⭐️All reasonable offers are accepted
🏅Top rated seller & Posh Ambassador 
💌 Fast shipper rating, often same day

💰 New to Poshmark? Use code « TALLPOPPYDESIGN » when you sign up to get 15$ off your first purchase!

Shop 🛍️ tall poppy design’s full collection of: vacation outfit - preppy - y2k - cottagecore - gypsy - boho - tiktok - classic - classy - trendy - work office - business casual - contemporary - minimalist - business professional - workplace wear - fall - winter - spring - summer - 90s - blouse - holiday party - Christmas - thanksgiving - date night - wedding guest - bridesmaid - bachelorette - baby shower - casual - dressy - hippie - beach - birthday gift - resort - 00s - cruise - travel - Light academia - vintage - baddie aesthetic - color-block pastel - pearlcore - prairie - grannycore - granny festival - soft-girl - dopamine dressing - maximalist - coquette - cottagecore - instabaddie - engagement party - family photos - western - 60s - 70s - pool - girly - bohemian - graduation - homecoming - flirty- capsule wardrobe - eclectic grandpa - grunge and more!
        ","Seller Discount: 15% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Gray, N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/06/17/6670c0a615ad54a6c77c32d6/s_6670c0f4d399ff821ea86dfc.jpg,569,200+,1 day,32,https://poshmark.ca/listing/GUC-Rockport-Grey-Gray-Leather-Hightop-Sneakers-Shoes-White-Sole-Womens-Size-9-6670c0a615ad54a6c77c32d6
Stuart Weitzman,"
            STUART WEITZMAN VINTAGE BLACK BROWN SHOE ANIMAL PRINTS SLIP ON SHOE BLOCK HEELS
          ","
              C$139
            ","
              US 9
            ","
          STUART WEITZMAN BLACK/BROWN ANIMAL PRINT SLIP-ON HEELS WOMEN'S SIZE 9 B

Step out in style with these vintage Stuart Weitzman heels, featuring a striking black and brown animal print design. Made in Spain, these slip-on shoes are adorned with a leather trim and sit on a chunky wooden block heel, providing both comfort and elegance. The square toe adds a touch of modern sophistication to this classic design.

style: slip-on heels  
size: women's 9 B  
material: animal print fabric, leather trim  
condition: excellent  
notes: wooden block heels, made in Spain

These Stuart Weitzman shoes are a timeless addition to any shoe collection, perfect for both casual and dressy occasions.

(meta: Explore Stuart Weitzman black/brown animal print slip-on heels, women's size 9 B. Vintage shoes made in Spain with leather trim and wooden block heels.
        ",N/A,"N/A, N/A, N/A, Black, Brown, N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/08/25/66cb8494bfd9a68e7587f23f/s_66cb84d8b9db3aed2bc8eb09.jpg,2238,1600+,1 day,100+,https://poshmark.ca/listing/STUART-WEITZMAN-VINTAGE-BLACK-BROWN-SHOE-ANIMAL-PRINTS-SLIP-ON-SHOE-BLOCK-HEELS-66cb8494bfd9a68e7587f23f
Rothy's,"
            ROTHY’S Yellow Pointed Toe Flats 10
          ","
              C$225
            ","
              US 10
            ","
          Rothy’s Yellow Pointed Toe Flats 10
Great pre loved condition, only worn a few times 
Colour is retired 
Size 10
        ","Seller Discount: 20% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Yellow, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/08/28/66cf121eef1ef7841760d1b6/s_66cf122115460065b409ec07.jpg,1823,700+,3 days,100+,https://poshmark.ca/listing/ROTHYS-Yellow-Pointed-Toe-Flats-10-66cf121eef1ef7841760d1b6
Nine West,"
            Vintage Women’s Nine West Black Cut Out Leather Peep Toes High Heels. 7.5
          ","
              C$25
            ","
              US 7.5
            ","
          My strutting days may be gone.  But I still ❤️ these high heel pumps!

*Colour: Black 
*Leather Upper 
*Style: Peep Toe, Cut Out Leather
*Pre-loved, but good condition, only worn a few times. Some slight nicks/scuffs on heels & wear on front right toe (see photos).
*Smoke-free home 
*Differences in screen resolution/lighting conditions may cause colour to vary from photos.    

Create a bundle of 3 or more and receive a 15% discount and save on shipping 🛍💰!  

✨If you are new to Poshmark get $15 CAD off when you use the code LIZC671 for your first purchase 🤩.
        ","Seller Discount: 15% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, Black, N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/07/28/66a68611896c3856e707bd66/s_66a68612896c3856e707bd76.jpg,396,200+,1 day,52,https://poshmark.ca/listing/Vintage-Womens-Nine-West-Black-Cut-Out-Leather-Peep-Toes-High-Heels-75-66a68611896c3856e707bd66
CROCS,"
            CROCS Huarache Women's Rainbow  Strappy Open Toes Jelly Sandals - Size 7.5-8
          ","
              C$25
            ","
              US 7.5
            ","
          Reposhing this item I purchased from @style2d9.

Super cute and comfy! Crocs jelly, open-toe rainbow sandals. Slightly too big for me, I would say these are about 7.5-8. 

Same condition as original listing - only tried on indoors since purchase.

Open to offers! 

Questions? Leave a comment below!
        ","Seller Discount: 10% off 2+ Bundle, Price Dropped: 17%, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Red, Yellow, N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/08/29/66d0a6906ccbb676e2338a44/s_66d0cc250e5172fed3bbeed7.png,57,45+,2 days,6,https://poshmark.ca/listing/CROCS-Huarache-Womens-Rainbow-Strappy-Open-Toes-Jelly-Sandals-Size-758-66d0a6906ccbb676e2338a44
Fergalicious,"
            Fergalicious Sandals. They Were Only Worn a Handful of Times.
          ","
              C$26
            ","
              US 9
            ","
          They are in very good condition between the toes did bother me that’s the reason that I’m getting rid of them. These are patent leather.  ( shiny)
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Brown, Cream",https://di2ponv0v5otw.cloudfront.net/posts/2024/09/02/66d65bba325187cc7819dc91/s_66d65bbd2068473394a4fee1.jpeg,1495,1200+,1 day,100+,https://poshmark.ca/listing/Fergalicious-Sandals-They-Were-Only-Worn-a-Handful-of-Times-66d65bba325187cc7819dc91
Nike,"
            NIKE COURT BOROUGH MID All black size 6Y = 7.5  women
          ","
              C$45
            ","
              US 7.5
            ","
          see last picture for Little sign of use. The rest is in great used condition 
all black
Nike
        ","Seller Discount: 10% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, N/A, N/A, N/A",N/A,1099,500+,1 day,58,https://poshmark.ca/listing/NIKE-COURT-BOROUGH-MID-All-black-size-6Y-75-women-66db61d0fedc5ce9cd6bd9b6
N/A,"
            CONVERSE Women’s Chuck Taylor AllStar shoreline sneaker.
          ","
              C$40
            ","
              US 6.5
            ","
          Women’s black/white Converse sneaker slip on. Size 6.5.
Knit upper material easy on easy off.
Like new condition only worn a few times.
        ","Seller Discount: 15% off 2+ Bundle, Price Dropped: 11%, C$12.49C$9.99Expedited (1-7 day) Shipping","N/A, N/A, N/A",N/A,420,100+,1 day,23,https://poshmark.ca/listing/CONVERSE-Womens-Chuck-Taylor-AllStar-shoreline-sneaker-6684617282dcebbd6f914ed5
Ted Baker,"
            Ted Baker Liddied Chelsea Studded Wellington Boot Size 9
          ","
              C$115
            ","
              US 9
            ","
          Size US 9. Black rubber with gold stud and hardware. Pulley at back ankle. Stretch Chelsea detailing at sides for ease to pull on. Small stacked heel. Floral lining. Some cushion to the soles. These are substantial and have weight to them.

The rubber has lost some shine, and has a touch of marks present. Soles have a touch of outdoor wear.

I’m not sure if these are technically a rain boot, they appear at least water resistant, but unsure if they are waterproof.
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Black, Gold, N/A, N/A, N/A",N/A,5184,4200+,1 day,100+,https://poshmark.ca/listing/Ted-Baker-Liddied-Chelsea-Studded-Wellington-Boot-Size-9-66abcd5ca2c69e2cd0f6713d
N/A,"
            Women's Brown high faux fur winter boots size 7.5 wear only once EUC
          ","
              C$40
            ","
              US 7.5
            ","
          Women's High winter brown boots with faux fur and lace . Wear only one time . In excellent condition . just ask me for more details . willing for good offer and bundles .
        ","Seller Discount: 10% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Brown, N/A, N/A, N/A",N/A,255,30+,1 day,4,https://poshmark.ca/listing/Womens-Brown-high-faux-fur-winter-boots-size-75-wear-only-once-EUC-66d758d1538bebc276083a05
Toms,"
            TOMS Natural Crosshatch Peep Toe Cork Wedges 9.5 US
          ","
              C$48
            ","
              US 9.5
            ","
          Brand new, never worn 
No original box 
Approx 3 3/4"" heel

Has minor marks on wedges (pic # 8) but not noticeable unless you look up close
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Cream, N/A",N/A,682,500+,2 days,70,https://poshmark.ca/listing/TOMS-Natural-Crosshatch-Peep-Toe-Cork-Wedges-95-US-66d5062fce7065c836115217
N/A,"
            Women’s Flavia Wrap Around Stiletto Heel Sandals in Mirriored Gold, EU 38, US 7
          ","
              C$80
            ","
              US 7
            ","
          Features:

• Brand New in Box and Dust Bags
• Material: Faux Mirrior Leather
• Heel: 4 Inches Stiletto
• Colour: Gold

About us:

•I have been running my own shoe company since 2016 and have become a staple for dressy going out footwear for women. 
•Keep ahead and on trend with the latest in high heels from sandals to boots! 
•We are 100% vegan and sustainability has become a huge part of our growth as we look into the future. 

This is my outlet for last pairs and older season styles - prices may vary but always send offers and happy to accept them 🤍

Important:

All products shipped using a shipping box to ensure safety during transit.
All products are brand new , never worn. Floor models show some signs on the sole. 

••••••••••••••••••••••••••••••••••••••••••
✔️ 100% Brand new 
✔️ 100% Quality

Contact info or purchase via whatsapp: 


Follow me on Social Media / Whatsapp

Whatsapp
📞6473307084
Instagram
@Lustingforshoes
Poshmark Closet
Poshmark.ca/closet/waleedvivo
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Gold, N/A, N/A, N/A",N/A,2157,1700+,2 days,100+,https://poshmark.ca/listing/Womens-Flavia-Wrap-Around-Stiletto-Heel-Sandals-in-Mirriored-Gold-EU-38-US-7-669422f6d3309ffde9462fec
Mix No. 6,"
            Mix No 6 Metallic Aliciana Rose Gold Coloured Strappy Heels
          ","
              C$40
            ","
              US 8
            ","
          Mix No 6 Rose Gold Coloured Strappy Heels 
In good used condition 
Size 8 
Rose gold colour With a metallic finish
No original box, but it will be mailed in another box
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Silver, Gold, N/A, N/A, N/A",N/A,302,75+,2 days,8,https://poshmark.ca/listing/Mix-No-6-Metallic-Aliciana-Rose-Gold-Coloured-Strappy-Heels-66b91d3dc9af8cccc4df5339
Sorel,"
            Sorel Women's Out N About Red Waterproof Leather Duck Boots Size 9
          ","
              C$35
            ","
              US 9
            ","
          Gently used - no tears or rips. Minor signs of wear (see photos), but otherwise in good condition.

Feel free to reach out with questions and best offers!
        ","Seller Discount: 15% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Red, Black, N/A, N/A, N/A",N/A,155,90+,1 day,6,https://poshmark.ca/listing/Sorel-Womens-Out-N-About-Red-Waterproof-Leather-Duck-Boots-Size-9-66cd182764164a96aa1a7692
Tender Tootsies,"
            Vintage Black Tender Tootsies Cloud Lites Open Toe Mules. Size: 8
          ","
              C$28
            ","
              US 8
            ","
          Whether lounging in the house or running errands, these open toe black mules are comfy and styling.

*Open toe black mules with circle detailing
*Materials: leather insoles 
*Pre-loved, very good condition.  Worn only a few times. Vintage/older model estimate 1990s.
*Smoke-free home 
*Differences in screen resolution/lighting conditions may cause colour to vary from photos.   

Tags: black mules, black open toe sandals, tender tootsies, tender tootsies black sandals, women’s black sandals

Create a bundle of 3 or more and receive a 15% discount and save on shipping 🛍💰!
        ","Seller Discount: 15% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, Black, N/A, N/A, N/A",N/A,396,200+,1 day,52,https://poshmark.ca/listing/Vintage-Black-Tender-Tootsies-Cloud-Lites-Open-Toe-Mules-Size-8-66aa27b6dc327d184657cc38
Merrell,"
            Merrell Tahr Waterproof High Boots Women’s 7 Periwinkle Hiking Walk Hike
          ","
              C$39
            ","
              US 7
            ","
          Merrell Hiking Boot 
Periwinkle / Orange 
Women’s 7 
Preowned - used condition , some wear / or missing on some of the orange tread pieces on the sole , light wear on the sole ( see photos )
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Blue, Orange, N/A, N/A, N/A",N/A,549,200+,1 day,40,https://poshmark.ca/listing/Merrell-Tahr-Waterproof-High-Boots-Womens-7-Periwinkle-Hiking-Walk-Hike-66ca27c3c479b8bc3783789e
Aquatalia,"
            Aquatalia Kayden Black Suede Bootie
          ","
              C$150
            ","
              US 6.5
            ","
          ""Reboot your style with these sporty suede high tops. Laces and soft suede will give you the comfort of a sneaker but also the polished look of a bootie. The result is a style to update your casual looks.""

Few light scuffs throughout. Some faint markings to soles/outsoles.
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Black, N/A",N/A,3121,2300+,1 day,100+,https://poshmark.ca/listing/Aquatalia-Kayden-Black-Suede-Bootie-6690b568943ddb140208ab37
Dakota,"
            DAKOTA Leather Steel Toe Lace Up Work Shoes Quad Comfort
          ","
              C$45
            ","
              US 9
            ","
          Condition: Great overall, light surface wear & discoloration throughout
Category: Women's, size 9W
Color: Brown
Style: Industrial
Features: Steel toe, Tarantula rubber, anti-slip, oil resistant, thick sturdy laces, contoured Quad Comfort insoles

-1345H2T11BNGG-
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Brown, N/A, N/A, N/A",N/A,5861,1700+,1 day,100+,https://poshmark.ca/listing/DAKOTA-Leather-Steel-Toe-Lace-Up-Work-Shoes-Quad-Comfort-66b4b3b9ac1f76494e7e65d3
N/A,"
            Ladies evening dress shoes .
          ","
              C$17
            ","
              US 7
            ","
          A.Marinelli evening dress shoes 
Size 7 good used condition
        ","Seller Discount: 15% off 2+ Bundle, Price Dropped: 11%, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A",N/A,420,100+,1 day,23,https://poshmark.ca/listing/Ladies-evening-dress-shoes-65d0274997b5d031fccc753f
Brown’s,"
            Brown’s Black Thong Sandals. Size: 7 (37)
          ","
              C$45
            ","
              US 7
            ","
          These Brown’s thong sandals are a proven classic with a refined, minimalist style. Perfect for summer! ☀️

*Thong with black buckle and color-coordinated outsole
*Brand: Brown’s
*Size: 7 (37)
*Pre-loved. Slight lift on back right sandal (see photos)
*Differences in screen resolution/lighting conditions may cause colour to vary from photos.   

Tags: Brown’s thong sandals, black thong sandals, Brown’s waking shoes, Browns black sandals, summer sandals, women’s sandals

Create a bundle of 3 or more and receive a 15% discount and save on shipping 🛍💰!
        ","Seller Discount: 15% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, N/A, N/A, N/A",N/A,396,200+,1 day,52,https://poshmark.ca/listing/Browns-Black-Thong-Sandals-Size-7-37-668ddc9c014648477bd231bf
Naturalizer,"
            Naturalizer leather shoes
          ","
              C$25
            ","
              US 7.5
            ","
          Open toed 
Buttery soft
Velcro closure
Worn once
        ","Seller Discount: 10% off 2+ Bundle, Price Dropped: 11%, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, Black, N/A, N/A, N/A",N/A,1883,1100+,1 day,100+,https://poshmark.ca/listing/Naturalizer-leather-shoes-64a719636149739973820a13
Vans,"
            BRAND NEW OLD SKOOL‎ VANS
          ","
              C$76
            ","
              US 9
            ","
          BRAND NEW OLD SKOOL VANS POPPY DESIGN 🖤💛🧡💚

US SIZE 9 WOMENS 💛🖤
25.5 CM

*OPEN TO REASONABLE OFFERS*
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Black, Yellow",N/A,115,85+,1 day,17,https://poshmark.ca/listing/BRAND-NEW-OLD-SKOOL-VANS-66bf77f972f45f3f13703836
Tod's,"
            Tod's Black Suede Penny Loafer Slip On Rubber Sole - Sz 9.5 EU (10.5 US)
          ","
              C$150
            ","
              US 10.5
            ","
          Soft and comfy slip on black suede penny loafer from Tod's.  Features the iconic rubber cushion sole.  Leather insole.

Size 9.5 EU (compares to and fits size 10.5 US) 
Very good pre-loved condition - note liquid mark/stain on the trim of the right shoe.  See last two pics.  Otherwise in amazing condition.  
100% Leather

Clean, smoke free home.

Bundle with other items to save at least 10% and/or make me an offer!

First time on Poshmark? Use my invite code MARTEENIELALA for $15 off when you sign up!
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Black, N/A, N/A, N/A",N/A,816,500+,1 day,100+,https://poshmark.ca/listing/Tods-Black-Suede-Penny-Loafer-Slip-On-Rubber-Sole-Sz-95-EU-105-US-66d3089058012383fe3c6b61
Rockport,"
            ROCKPORT womens navy  shoes size 9
          ","
              C$18
            ","
              US 9
            ","
          Rockport navy womens shoes 9, few creases
        ","Seller Discount: 10% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Blue",N/A,263,75+,1 day,8,https://poshmark.ca/listing/ROCKPORT-womens-navy-shoes-size-9-66de3d11f625339f37a4f207
Call It Spring,"
            Call It Spring, suede, heeled ankle boots
          ","
              C$45
            ","
              US 7.5
            ","
          Call It Spring, black Suede, heeled ankle boots, size 7.5,  worn a handful of times,  great condition
        ","Seller Discount: 15% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black",N/A,26,2,1 day,--,https://poshmark.ca/listing/Call-It-Spring-suede-heeled-ankle-boots-666de8a61985240f80865431
Mephisto,"
            Allrounder by Mephisto Silvretta-Tex Sneaker
          ","
              C$215
            ","
              US 8.5
            ","
          New ⬆️see pictures
Color Name: Loden

SILVRETTA - TEX model by ALLROUNDER: Outdoor shoe with excellent grip, cushioning and stability. The lacing allows easy closure without pressure that adapts perfectly to the shape of the foot.

This trendy sneaker offers comfort and a great fit. Soft cushioning in the heel and instep protects your feet from chafing when walking. The shock absorber in the heel and the removable footbed reduce the shock of walking. The non-slip Grip-Profile sole guarantees perfect comfort on all terrains.

Material: SUEDE LEATHER
Lining: ALLRO-TEX TEXTILE LINING
Outsole: CAOUTCHOUC LITE
Fastener: ROUND LACES
Width: G (standard width)
Heel Type: Flat heel, 1.5 cm
        ","Seller Discount: 10% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Green",N/A,20691,4900+,1 day,100+,https://poshmark.ca/listing/Allrounder-by-Mephisto-SilvrettaTex-Sneaker-63a0b4063e37e3828b2daf2e
N/A,"
            Ladies evening sandals
          ","
              C$17
            ","
              US 7
            ","
          Towne shoes embellished evening sandals in silver.
Size 7 excellent condition.
        ","Seller Discount: 15% off 2+ Bundle, Price Dropped: 11%, C$12.49C$9.99Expedited (1-7 day) Shipping","N/A, N/A, N/A",N/A,420,100+,1 day,23,https://poshmark.ca/listing/Ladies-evening-sandals-65c281c74bc655f833303d81
Quechua,"
            QUECHUA Women's waterproof warm snow boots - sh500 high boot size 5.5us or 36eur
          ","
              C$50
            ","
              US 5.5
            ","
          great condition
        ","Price Dropped: 17%, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A",N/A,347,100+,1 day,19,https://poshmark.ca/listing/QUECHUA-Womens-waterproof-warm-snow-boots-sh500-high-boot-size-55us-or-36eur-66d26470bfd9a6c77b6d88b9
Lemon Jelly,"
            Lemon Jelly Ravyn Rubber Boots (8)
          ","
              C$150
            ","
              US 8
            ","
          I LOVE these boots but I bought them online a few years ago and they didn’t fit :( I wore them out once and then put them away. I’m normally a 8.5-9, so I’d say they fit like a true 8.

They have a cool transparent platform sole and are super sleek. Perfect for rainy days!

Purchased from Brown’s in 2021 for $188 + tax. 

✦ Get 15% off when you purchase 2 or more items from my closet :) And if you're new to Poshmark, use my code for HIGHDEFVINTAGE for $15 when you make your first purchase!

#boots #rainboots #lemonjelly
        ","Seller Discount: 15% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, N/A, N/A, N/A",N/A,199,25+,3 days,3,https://poshmark.ca/listing/Lemon-Jelly-Ravyn-Rubber-Boots-8-66c14009f3d624db8b8b7b3a
adidas,"
            adidas ZX 9000 Light Aqua/Neon Blue size 10.5
          ","
              C$140
            ","
              US 10.5
            ","
          adidas ZX 9000 Light Aqua/Neon Blue

Size 10.5

First released as a pure runner back in 1988, the adidas ZX 9000 has since exceeded expectations, quickly becoming, as of late, one of the more fashionable running platforms from the brand. This latest installment outfits the ZX 9000 in a new Light Aqua/Neon Blue colorway, perfect for the Summer months. In addition to the nice colorway, the kicks feature top grade materials, paired with the traditional Torsion system. Available now at Schuh-You.

In good used condition 
Has some scuffs and bumps but lots of life left in these classic shoes
        ","Seller Discount: 15% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Blue, Pink",N/A,4416,3800+,1 day,100+,https://poshmark.ca/listing/adidas-ZX-9000-Light-AquaNeon-Blue-size-105-66c74cb90841b9a6296b06cb
Athletic Works,"
            Men’s Running Shoes
          ","
              C$22
            ","
              US 10
            ","
          Worn only once 
Size 10 mens 
Grey camo pattern on tongue
        ",N/A,"N/A, N/A, N/A, Black, Gray",N/A,485,200+,1 day,39,https://poshmark.ca/listing/Mens-Running-Shoes-66b8e451e2ac0c67394866c3
